ValuationDate,SchemeName,ISIN,NAV,AUM_Cr
2025-11-20,Balanced Advantage Fund,INF93101509,1553.4059,4326.07
2025-11-02,Arbitrage Edge Fund,INF58819200,1723.4086,1562.28
2025-11-01,Liquid Ultra Fund,INF80999401,637.9057,2070.16
2025-11-24,Alpha Equity Fund - Regular,INF88880902,79.7781,3952.5
2025-10-23,Balanced Advantage Fund,INF45812303,1553.9947,1637.37
2025-11-21,Dynamic Asset Allocator,INF76815704,15.1952,1025.94
2025-10-24,Balanced Advantage Fund,INF52169805,1308.3123,856.11
2025-11-15,Overnight Fund,INF60571106,348.1344,4960.34
2025-10-21,Dynamic Asset Allocator,INF91722407,707.5773,4939.89
2025-11-12,Overnight Fund,INF43242408,1814.1733,3891.67
2025-11-02,Alpha Equity Fund - Regular,INF83600109,207.7948,4246.02
2025-10-26,Dynamic Asset Allocator,INF65449400,1713.2767,4595.46
2025-11-03,Arbitrage Edge Fund,INF22013701,992.1766,76.37
2025-10-21,Alpha Equity Fund - Regular,INF27786102,1778.5822,4033.78
2025-10-22,Arbitrage Edge Fund,INF98087703,1608.4314,3042.02
2025-11-26,Liquid Ultra Fund,INF91844704,1706.8673,4672.68
2025-10-31,Dynamic Asset Allocator,INF91032505,1222.4105,1342.24
2025-10-29,Overnight Fund,INF96780906,142.0108,3431.07
2025-11-26,Dynamic Asset Allocator,INF77817707,563.9539,4599.16
2025-11-25,Liquid Ultra Fund,INF69507108,288.0174,3008.32
2025-11-06,Alpha Equity Fund - Regular,INF46699409,1135.7499,2721.12
2025-11-17,Overnight Fund,INF45571700,1866.5308,2192.71
2025-11-13,Short Term Debt Fund,INF44476601,1057.5915,1271.12
2025-11-04,Short Term Debt Fund,INF57719102,1483.0624,3657.81
2025-10-26,Liquid Ultra Fund,INF61137903,1145.6868,2814.86
2025-10-29,Liquid Ultra Fund,INF87982904,357.8319,3792.78
2025-11-19,Dynamic Asset Allocator,INF39851405,1137.3634,2208.65
2025-11-03,Arbitrage Edge Fund,INF82287006,393.3772,4689.44
2025-11-07,Overnight Fund,INF76456307,512.021,3611.2
2025-11-25,Arbitrage Edge Fund,INF93119408,1984.302,2340.09
2025-10-25,Dynamic Asset Allocator,INF32454309,274.0524,4265.55
2025-10-25,Short Term Debt Fund,INF72232200,1881.8382,326.9
2025-11-06,Short Term Debt Fund,INF30795101,508.5218,2192.81
2025-10-22,Balanced Advantage Fund,INF44563502,1122.5216,4071.97
2025-10-26,Balanced Advantage Fund,INF53639503,659.2881,897.11
2025-11-12,Liquid Ultra Fund,INF14862004,968.0141,1077.46
2025-10-29,Alpha Equity Fund - Regular,INF56586505,886.1419,131.22
2025-11-26,Balanced Advantage Fund,INF32492206,1352.2922,199.54
2025-10-22,Dynamic Asset Allocator,INF79165107,1968.8224,4763.65
2025-11-18,Dynamic Asset Allocator,INF15301608,1354.2864,1014.11
2025-11-24,Overnight Fund,INF16924109,1778.5161,805.05
2025-11-12,Short Term Debt Fund,INF24383100,1001.4699,2935.72
2025-10-30,Liquid Ultra Fund,INF38205101,728.6135,2815.71
2025-10-29,Alpha Equity Fund - Regular,INF64919802,1602.4022,1526.1
2025-11-07,Arbitrage Edge Fund,INF61475903,704.7811,343.03
2025-10-29,Short Term Debt Fund,INF75735304,939.1909,451.23
2025-11-13,Balanced Advantage Fund,INF24146405,388.3873,2490.26
2025-11-13,Balanced Advantage Fund,INF48050306,968.0151,883.02
2025-10-28,Short Term Debt Fund,INF69950207,1254.165,2499.6
2025-11-13,Arbitrage Edge Fund,INF27331308,709.696,1106.4
2025-10-22,Arbitrage Edge Fund,INF97763909,1626.1936,673.9
2025-11-13,Short Term Debt Fund,INF17174700,1515.0909,3831.05
2025-11-17,Dynamic Asset Allocator,INF15483501,169.0783,4013.24
2025-11-04,Liquid Ultra Fund,INF91753402,1106.5054,531.37
2025-10-26,Liquid Ultra Fund,INF69418503,1244.5829,2935.91
2025-11-26,Balanced Advantage Fund,INF15396604,1331.806,2605.89
2025-10-25,Alpha Equity Fund - Regular,INF12150105,1861.1328,2451.0
2025-11-02,Short Term Debt Fund,INF40080206,1538.6374,1292.25
2025-11-07,Arbitrage Edge Fund,INF47904907,661.7035,326.67
2025-10-30,Liquid Ultra Fund,INF96985108,251.3039,1687.52
2025-11-03,Dynamic Asset Allocator,INF78128309,463.0634,580.45
2025-10-27,Dynamic Asset Allocator,INF12341300,1396.9953,105.4
2025-11-14,Dynamic Asset Allocator,INF14835201,213.4841,4137.26
2025-11-26,Liquid Ultra Fund,INF84921102,670.8399,483.35
2025-10-22,Liquid Ultra Fund,INF42523103,693.6866,2914.39
2025-11-13,Short Term Debt Fund,INF65167604,980.1887,4855.38
2025-11-03,Alpha Equity Fund - Regular,INF63840505,386.1651,4979.45
2025-11-21,Balanced Advantage Fund,INF30411306,1356.3017,4745.58
2025-11-06,Short Term Debt Fund,INF36590107,1774.3389,4800.05
2025-11-12,Balanced Advantage Fund,INF53365608,1254.6725,1353.06
2025-11-09,Dynamic Asset Allocator,INF21896009,1773.6007,3634.73
2025-11-21,Alpha Equity Fund - Regular,INF81088000,1545.9302,1441.74
2025-11-10,Short Term Debt Fund,INF88469901,821.5551,2181.81
2025-10-27,Alpha Equity Fund - Regular,INF42937302,1295.3662,1000.46
2025-11-06,Alpha Equity Fund - Regular,INF72916603,1554.5697,1627.55
2025-11-11,Short Term Debt Fund,INF25230204,158.9325,4529.94
2025-11-19,Dynamic Asset Allocator,INF18196005,1766.6084,302.63
2025-10-27,Short Term Debt Fund,INF52836606,1098.8547,4894.34
2025-11-14,Liquid Ultra Fund,INF35731207,1093.6918,1224.39
2025-11-16,Alpha Equity Fund - Regular,INF77888408,1846.893,4857.82
2025-10-23,Liquid Ultra Fund,INF82170909,1297.6619,3902.14
2025-11-12,Liquid Ultra Fund,INF30203000,1550.1791,4910.93
2025-11-16,Arbitrage Edge Fund,INF70678501,912.1615,394.66
2025-11-22,Dynamic Asset Allocator,INF45689702,1810.7746,1774.86
2025-11-24,Short Term Debt Fund,INF59608303,1148.5363,2616.99
2025-10-27,Arbitrage Edge Fund,INF91600104,80.6269,79.18
2025-11-25,Balanced Advantage Fund,INF91003005,142.2182,3004.79
2025-10-25,Arbitrage Edge Fund,INF24521506,1708.402,2780.65
2025-10-25,Balanced Advantage Fund,INF28394407,230.1002,1314.61
2025-11-17,Dynamic Asset Allocator,INF49999508,959.1892,462.44
2025-11-14,Arbitrage Edge Fund,INF55579409,43.8264,1083.12
2025-11-16,Short Term Debt Fund,INF46999300,595.0025,1247.29
2025-11-08,Dynamic Asset Allocator,INF12198701,1360.5038,605.38
2025-11-15,Balanced Advantage Fund,INF47858502,1451.1732,2574.33
2025-11-21,Liquid Ultra Fund,INF62015203,277.2835,1748.59
2025-11-03,Short Term Debt Fund,INF73535004,1631.056,2074.69
2025-10-21,Dynamic Asset Allocator,INF58310305,415.5983,1088.07
2025-11-16,Short Term Debt Fund,INF45903706,1139.3981,2036.29
2025-10-28,Overnight Fund,INF70200207,1614.9,3263.38
2025-11-08,Overnight Fund,INF29986408,1064.1977,4001.18
2025-11-20,Balanced Advantage Fund,INF99597209,1048.277,3685.26
2025-11-05,Overnight Fund,INF61090500,1575.0554,3934.55
2025-11-04,Balanced Advantage Fund,INF12648201,1540.2738,2757.34
2025-11-09,Dynamic Asset Allocator,INF72536502,547.8753,1830.31
2025-10-27,Alpha Equity Fund - Regular,INF20676803,1543.0128,4219.57
2025-11-12,Short Term Debt Fund,INF67912404,1538.4732,2273.6
2025-10-29,Balanced Advantage Fund,INF20452905,1934.689,2693.81
2025-11-18,Dynamic Asset Allocator,INF59866306,1249.4813,1303.16
2025-11-13,Overnight Fund,INF39299207,1822.8624,2810.47
2025-11-01,Arbitrage Edge Fund,INF15397208,1727.1942,2089.43
2025-10-31,Liquid Ultra Fund,INF20531209,1082.7572,4844.08
2025-11-06,Liquid Ultra Fund,INF39258400,1568.0055,1521.62
2025-11-16,Overnight Fund,INF41436001,446.5494,4971.71
2025-10-22,Short Term Debt Fund,INF52757702,806.785,3131.89
2025-11-04,Overnight Fund,INF29944203,395.7327,2183.77
2025-10-30,Dynamic Asset Allocator,INF61685804,572.6892,1640.66
2025-11-26,Alpha Equity Fund - Regular,INF36283405,1693.0641,2829.84
2025-11-13,Overnight Fund,INF92020406,221.0702,972.93
2025-10-27,Overnight Fund,INF56636107,276.8307,4499.99
2025-10-29,Arbitrage Edge Fund,INF46720308,323.7414,860.84
2025-10-25,Overnight Fund,INF94785909,848.8709,2324.77
2025-11-14,Dynamic Asset Allocator,INF54611600,1292.4549,3102.57
2025-10-26,Dynamic Asset Allocator,INF95022301,1473.9016,3141.5
2025-11-23,Dynamic Asset Allocator,INF32295102,280.8682,1074.27
2025-11-25,Short Term Debt Fund,INF28138803,799.6033,2322.37
2025-11-09,Liquid Ultra Fund,INF69200104,1817.6642,3031.73
2025-11-05,Dynamic Asset Allocator,INF24186305,869.4179,1237.66
2025-11-07,Arbitrage Edge Fund,INF58520406,1133.9253,4918.99
2025-10-21,Balanced Advantage Fund,INF74926507,32.9164,1881.03
2025-11-19,Short Term Debt Fund,INF21668908,115.0589,2101.51
2025-11-02,Arbitrage Edge Fund,INF43694809,1131.9668,2462.24
2025-11-14,Liquid Ultra Fund,INF61713400,723.7195,981.34
2025-10-21,Overnight Fund,INF86200601,1873.7471,642.9
2025-10-21,Dynamic Asset Allocator,INF73640602,972.2813,2009.87
2025-11-01,Balanced Advantage Fund,INF38357303,367.2616,3870.56
2025-11-22,Liquid Ultra Fund,INF35911004,619.6344,306.31
2025-11-15,Liquid Ultra Fund,INF99678005,206.2007,2919.79
2025-11-12,Dynamic Asset Allocator,INF63957706,253.7453,462.63
2025-11-10,Liquid Ultra Fund,INF10533807,115.0622,3842.73
2025-11-08,Liquid Ultra Fund,INF21957908,1257.8166,2965.25
2025-11-02,Overnight Fund,INF68074209,1923.2548,3537.37
2025-11-10,Arbitrage Edge Fund,INF22675000,718.3223,3525.3
2025-10-22,Overnight Fund,INF34176701,545.6891,1837.16
2025-11-18,Alpha Equity Fund - Regular,INF36999902,697.2528,1067.88
2025-10-25,Dynamic Asset Allocator,INF95253003,1735.188,1894.05
2025-11-21,Arbitrage Edge Fund,INF14665604,1442.9371,4665.7
2025-11-08,Arbitrage Edge Fund,INF31213005,1224.8761,4106.84
2025-11-05,Balanced Advantage Fund,INF70286806,858.8859,1559.09
2025-11-23,Dynamic Asset Allocator,INF25403207,981.9785,355.97
2025-10-24,Liquid Ultra Fund,INF40405108,1699.5029,2598.13
2025-11-03,Arbitrage Edge Fund,INF64779109,147.4127,3544.11
2025-11-25,Alpha Equity Fund - Regular,INF99302900,1445.8489,1718.31
2025-11-03,Short Term Debt Fund,INF57162701,23.7797,2803.23
2025-10-31,Alpha Equity Fund - Regular,INF61178702,1772.803,3762.73
2025-11-05,Arbitrage Edge Fund,INF34044403,779.8139,1547.13
2025-11-23,Liquid Ultra Fund,INF53553904,1350.9342,4888.14
2025-11-14,Short Term Debt Fund,INF10088305,874.3793,1353.26
2025-10-30,Alpha Equity Fund - Regular,INF24492506,1426.4194,156.58
2025-11-05,Overnight Fund,INF83099007,16.7952,1770.76
2025-11-07,Dynamic Asset Allocator,INF62751408,282.1311,3747.23
2025-11-03,Liquid Ultra Fund,INF76687509,958.9261,4130.1
2025-10-31,Liquid Ultra Fund,INF91323200,1017.8723,1235.47
2025-10-31,Alpha Equity Fund - Regular,INF85983001,1424.6845,2915.28
2025-11-11,Short Term Debt Fund,INF96598702,1874.3513,3457.37
2025-10-29,Liquid Ultra Fund,INF71490203,924.8312,2313.13
2025-11-09,Arbitrage Edge Fund,INF95441604,424.1836,1046.54
2025-11-05,Balanced Advantage Fund,INF93200905,977.6838,2016.13
2025-11-06,Dynamic Asset Allocator,INF27571906,1609.4823,297.87
2025-11-24,Arbitrage Edge Fund,INF10027707,1085.2615,2778.06
2025-11-20,Short Term Debt Fund,INF11537708,1712.1664,3321.83
2025-11-12,Dynamic Asset Allocator,INF92673509,952.6316,1779.5
2025-11-20,Short Term Debt Fund,INF81418900,1443.0928,4182.38
2025-11-12,Liquid Ultra Fund,INF70689901,1039.399,2787.05
2025-11-13,Arbitrage Edge Fund,INF76154002,673.1939,280.23
2025-10-31,Short Term Debt Fund,INF23821803,378.0807,3278.18
2025-11-16,Overnight Fund,INF61302804,655.6869,3991.09
2025-11-16,Balanced Advantage Fund,INF80233405,1597.3898,4801.3
2025-11-23,Arbitrage Edge Fund,INF78761506,1697.106,519.98
2025-11-25,Dynamic Asset Allocator,INF75557207,606.6959,4790.7
2025-11-24,Alpha Equity Fund - Regular,INF23702408,708.0707,4458.81
2025-10-24,Overnight Fund,INF12293009,835.9099,759.95
2025-11-04,Liquid Ultra Fund,INF91784500,1644.3867,2001.23
2025-11-23,Arbitrage Edge Fund,INF16949501,1841.4831,953.04
2025-11-03,Balanced Advantage Fund,INF80642802,964.3549,382.27
2025-11-26,Arbitrage Edge Fund,INF79157903,1033.4433,4978.8
2025-11-15,Arbitrage Edge Fund,INF66856104,1291.6479,1409.87
2025-11-15,Balanced Advantage Fund,INF13678405,1870.6802,1733.72
2025-10-24,Short Term Debt Fund,INF70234106,792.6003,4785.64
2025-10-23,Alpha Equity Fund - Regular,INF25914707,436.31,638.29
2025-11-12,Short Term Debt Fund,INF80438908,140.3509,4179.91
2025-10-21,Liquid Ultra Fund,INF37692609,799.2217,3778.49
2025-10-25,Liquid Ultra Fund,INF23394000,1251.2588,1606.3
2025-10-28,Balanced Advantage Fund,INF51667001,195.3443,4637.32
2025-11-08,Liquid Ultra Fund,INF98245002,288.2756,2711.19
2025-10-27,Balanced Advantage Fund,INF40269603,349.2523,2271.34
2025-10-26,Alpha Equity Fund - Regular,INF13400504,1228.0897,675.5
2025-11-05,Alpha Equity Fund - Regular,INF58106605,1815.3388,279.24
2025-11-18,Short Term Debt Fund,INF18981306,662.8985,450.6
2025-11-02,Liquid Ultra Fund,INF28476807,662.479,4028.99
2025-10-21,Alpha Equity Fund - Regular,INF95125008,1290.6896,1913.96
2025-11-02,Short Term Debt Fund,INF10063709,41.4241,4581.33
2025-10-22,Arbitrage Edge Fund,INF17735600,1429.126,1269.69
2025-11-09,Liquid Ultra Fund,INF15691901,349.3816,1106.61
2025-10-23,Overnight Fund,INF37990702,657.8388,1173.72
2025-11-13,Alpha Equity Fund - Regular,INF78160903,1897.5073,4560.59
2025-10-31,Short Term Debt Fund,INF31017804,1314.6311,1884.18
2025-11-12,Liquid Ultra Fund,INF60450605,139.7966,4492.61
2025-11-11,Arbitrage Edge Fund,INF98698006,701.2739,2114.28
2025-11-05,Alpha Equity Fund - Regular,INF42314007,1939.1938,2294.68
2025-11-13,Dynamic Asset Allocator,INF86177908,1408.4904,3322.27
2025-10-24,Overnight Fund,INF46564609,1959.7718,554.87
2025-10-21,Dynamic Asset Allocator,INF66611500,1414.7938,4251.65
2025-11-17,Dynamic Asset Allocator,INF34087701,138.7542,2690.39
2025-10-28,Overnight Fund,INF57350502,1909.1592,1131.64
2025-11-16,Overnight Fund,INF94538803,551.0648,4845.28
2025-11-03,Alpha Equity Fund - Regular,INF52757404,372.7082,3297.44
2025-11-23,Overnight Fund,INF42620805,1371.0884,4705.46
2025-11-02,Dynamic Asset Allocator,INF40205306,66.6206,4668.93
2025-10-23,Alpha Equity Fund - Regular,INF43165007,1403.0336,1925.03
2025-10-24,Dynamic Asset Allocator,INF42301108,388.5304,1093.94
2025-11-17,Short Term Debt Fund,INF11033209,1735.6612,3572.38
2025-11-25,Dynamic Asset Allocator,INF39795900,1045.0255,3921.84
2025-11-09,Dynamic Asset Allocator,INF36061601,65.9969,1408.78
2025-11-16,Overnight Fund,INF12573302,1328.3829,2639.4
2025-11-06,Dynamic Asset Allocator,INF77164203,1213.3306,1288.77
2025-10-23,Balanced Advantage Fund,INF12190204,1334.659,4964.09
2025-11-19,Dynamic Asset Allocator,INF87587105,716.1239,2074.58
2025-11-15,Balanced Advantage Fund,INF46335506,1376.695,1555.44
2025-10-24,Arbitrage Edge Fund,INF63685207,1924.9721,705.24
2025-10-26,Balanced Advantage Fund,INF45658408,1184.5353,1997.44
2025-10-28,Balanced Advantage Fund,INF21622009,582.7682,485.68
2025-10-27,Dynamic Asset Allocator,INF16042300,417.0251,3157.8
2025-11-06,Dynamic Asset Allocator,INF48659901,1066.6312,1272.75
2025-11-19,Overnight Fund,INF42079202,635.8593,3199.38
2025-11-07,Short Term Debt Fund,INF31192403,585.9189,4287.06
2025-11-22,Balanced Advantage Fund,INF57276304,1567.2006,1955.11
2025-11-24,Arbitrage Edge Fund,INF44698405,379.0246,1446.04
2025-11-12,Arbitrage Edge Fund,INF88693606,679.9286,770.74
2025-11-06,Overnight Fund,INF64429107,26.8119,1033.49
2025-11-01,Arbitrage Edge Fund,INF40930908,246.4825,2905.82
2025-10-26,Alpha Equity Fund - Regular,INF16090709,1499.0261,4676.76
2025-11-20,Dynamic Asset Allocator,INF82290500,98.4735,1869.06
2025-10-30,Overnight Fund,INF11604601,1449.9,1344.1
2025-11-16,Alpha Equity Fund - Regular,INF97714302,530.9264,4971.39
2025-11-22,Short Term Debt Fund,INF57679903,1915.0287,2812.7
2025-11-11,Arbitrage Edge Fund,INF90428204,214.1855,2282.78
2025-10-30,Arbitrage Edge Fund,INF45240005,661.9613,1172.6
2025-11-12,Arbitrage Edge Fund,INF40204106,77.6996,2337.32
2025-10-23,Short Term Debt Fund,INF78350607,140.846,2785.16
2025-10-25,Overnight Fund,INF66995408,1321.5091,3264.19
2025-11-08,Overnight Fund,INF68725509,889.6818,4950.14
2025-11-24,Arbitrage Edge Fund,INF37191400,542.1681,334.5
2025-10-23,Alpha Equity Fund - Regular,INF32803301,697.0876,4909.08
2025-11-24,Alpha Equity Fund - Regular,INF38112702,272.8331,2795.96
2025-10-22,Dynamic Asset Allocator,INF86314103,441.1244,3035.26
2025-11-16,Alpha Equity Fund - Regular,INF63994104,1809.0283,346.04
2025-11-03,Alpha Equity Fund - Regular,INF48520605,529.8503,174.59
2025-11-23,Dynamic Asset Allocator,INF48848606,1881.6285,206.13
2025-10-31,Overnight Fund,INF54207607,1287.349,4134.09
2025-11-17,Short Term Debt Fund,INF44726908,831.844,1114.02
2025-11-24,Arbitrage Edge Fund,INF95641309,892.5975,3219.1
2025-10-22,Liquid Ultra Fund,INF92785800,28922.0478,3252.88
2025-11-11,Short Term Debt Fund,INF20778301,908.162,1535.04
2025-11-06,Alpha Equity Fund - Regular,INF70495702,330.0212,2458.84
2025-11-15,Short Term Debt Fund,INF35799703,416.4879,927.56
2025-10-23,Arbitrage Edge Fund,INF46449104,1221.9927,3001.17
2025-10-21,Liquid Ultra Fund,INF74656205,981.3498,2509.09
2025-10-26,Short Term Debt Fund,INF19424806,202.3711,3834.95
2025-10-25,Short Term Debt Fund,INF49705507,464.1122,58.36
2025-11-23,Balanced Advantage Fund,INF30201408,1162.7759,760.88
2025-10-26,Balanced Advantage Fund,INF39178409,209.3071,1533.9
2025-11-01,Balanced Advantage Fund,INF26133900,1597.6259,4493.1
2025-11-26,Liquid Ultra Fund,INF61328201,101.806,2321.35
2025-11-25,Dynamic Asset Allocator,INF10083402,634.069,4782.44
2025-11-01,Arbitrage Edge Fund,INF26690503,98.4679,1892.2
2025-11-13,Dynamic Asset Allocator,INF26472104,1923.6077,2628.29
2025-11-23,Balanced Advantage Fund,INF57358605,746.0213,3301.52
2025-11-18,Arbitrage Edge Fund,INF46022306,225.6435,832.49
2025-11-09,Alpha Equity Fund - Regular,INF34268607,927.9762,1977.14
2025-11-04,Overnight Fund,INF28065708,1619.8271,1559.16
2025-11-17,Dynamic Asset Allocator,INF84211009,1178.2196,2610.76
2025-11-10,Short Term Debt Fund,INF63569000,985.869,4859.93
2025-11-11,Dynamic Asset Allocator,INF27102301,80.1025,4876.13
2025-10-23,Balanced Advantage Fund,INF50931202,1371.8195,3186.83
2025-11-04,Liquid Ultra Fund,INF16251003,627.814,1022.11
2025-11-17,Liquid Ultra Fund,INF10009204,1432.6866,3525.8
2025-10-24,Liquid Ultra Fund,INF92478205,979.0075,1126.98
2025-11-22,Short Term Debt Fund,INF39442306,1920.4326,119.32
2025-11-06,Alpha Equity Fund - Regular,INF85663907,1200.0001,4056.68
2025-11-08,Arbitrage Edge Fund,INF70856508,892.5992,738.91
2025-11-03,Dynamic Asset Allocator,INF21545709,364.7408,1629.47
2025-10-31,Alpha Equity Fund - Regular,INF72340300,455.6963,1418.46
2025-10-26,Dynamic Asset Allocator,INF97893001,1226.0191,1834.4
2025-11-22,Overnight Fund,INF88129202,1767.2894,1148.56
2025-10-22,Short Term Debt Fund,INF27338103,289.7407,1751.8
2025-11-06,Short Term Debt Fund,INF65585204,1594.2163,434.95
2025-11-06,Balanced Advantage Fund,INF15736505,1229.7023,1893.27
2025-11-01,Alpha Equity Fund - Regular,INF25850106,317.3389,2231.01
2025-11-05,Balanced Advantage Fund,INF32881507,1752.1653,3867.9
2025-11-01,Alpha Equity Fund - Regular,INF42288108,1650.0862,4814.99
2025-11-01,Alpha Equity Fund - Regular,INF69107909,1277.3531,4635.08
2025-11-25,Dynamic Asset Allocator,INF98550800,1011.4855,3700.49
2025-11-18,Alpha Equity Fund - Regular,INF31554301,1592.1955,3895.21
2025-11-14,Arbitrage Edge Fund,INF67932802,130.07,1916.35
2025-10-28,Balanced Advantage Fund,INF90820603,1113.5321,2924.19
2025-10-27,Balanced Advantage Fund,INF43068804,611.1037,4873.11
2025-10-31,Balanced Advantage Fund,INF57225005,312.0851,250.37
2025-10-22,Alpha Equity Fund - Regular,INF18577706,435.4159,1987.47
2025-10-26,Alpha Equity Fund - Regular,INF60093107,127.6058,1354.88
2025-11-07,Dynamic Asset Allocator,INF88325808,1067.632,3045.97
2025-11-02,Arbitrage Edge Fund,INF84932209,416.2905,4880.77
2025-11-15,Arbitrage Edge Fund,INF98395000,333.3044,4460.62
2025-10-22,Short Term Debt Fund,INF63771701,1214.9725,3621.15
2025-11-08,Balanced Advantage Fund,INF55699502,1295.6399,3062.44
2025-11-02,Arbitrage Edge Fund,INF31321503,1073.8316,816.79
2025-11-09,Alpha Equity Fund - Regular,INF66330504,1378.782,3912.12
2025-10-23,Overnight Fund,INF60703205,1909.8415,305.01
2025-11-18,Short Term Debt Fund,INF32362706,1391.2899,4567.42
2025-10-26,Alpha Equity Fund - Regular,INF32576907,1362.0516,1471.94
2025-11-21,Dynamic Asset Allocator,INF95689408,1420.436,1331.49
2025-10-25,Liquid Ultra Fund,INF97671909,1609.5189,1145.97
2025-11-16,Balanced Advantage Fund,INF66495400,1447.8592,1408.91
2025-11-19,Dynamic Asset Allocator,INF25834001,147.5198,1188.4
2025-11-11,Short Term Debt Fund,INF50178002,150.6159,3720.1
2025-11-18,Alpha Equity Fund - Regular,INF15390103,1251.0249,2959.63
2025-11-12,Short Term Debt Fund,INF11919704,1229.2989,1068.87
2025-11-22,Balanced Advantage Fund,INF22378305,282.9394,3031.71
2025-10-21,Short Term Debt Fund,INF87206906,1052.4617,3186.0
2025-11-07,Liquid Ultra Fund,INF10239507,1723.0576,1529.8
2025-11-23,Balanced Advantage Fund,INF99773408,1279.5632,888.46
2025-11-11,Arbitrage Edge Fund,INF92571209,129.5425,336.86
2025-11-26,Alpha Equity Fund - Regular,INF66860200,1930.1186,4875.38
2025-11-09,Liquid Ultra Fund,INF87621501,404.7767,3259.08
2025-11-16,Overnight Fund,INF28451102,876.224,2336.01
2025-11-15,Alpha Equity Fund - Regular,INF73060503,1580.4317,2019.39
