ClientID,ISIN,SecurityName,FreeQty,LockedQty,TotalQty,Valuation
CL627043,INE238A01026,AXISBANK,2775,0,2775,485808.25
CL553832,INE090A01021,ICICIBANK,448,0,448,1046972.51
CL256729,INE090A01021,ICICIBANK,242,0,242,240566.78
CL749941,INE238A01026,AXISBANK,1282,132,1414,3451733.57
CL802382,INE237A01028,KOTAKBANK,799,0,799,304071.63
CL082103,INE002A01018,RELIANCE,1023,0,1023,2573623.68
CL016480,INE238A01026,AXISBANK,1707,0,1707,4008264.81
CL038438,INE237A01028,KOTAKBANK,2736,0,2736,505621.24
CL670901,INE090A01021,ICICIBANK,882,242,1124,1015397.83
CL114307,INE090A01021,ICICIBANK,2874,0,2874,7100444.71
CL127906,INE154A01025,ITC,2410,0,2410,2890955.5
CL828978,INE238A01026,AXISBANK,194,0,194,347691.41
CL958528,INE009A01021,INFY,2373,0,2373,7092792.87
CL787827,INE062A01020,SBIN,1445,0,1445,3446396.38
CL053885,INE002A01018,RELIANCE,1832,0,1832,2329910.55
CL638792,INE154A01025,ITC,1863,32,1895,4128426.09
CL953720,INE090A01021,ICICIBANK,387,0,387,185094.28
CL336614,INE238A01026,AXISBANK,2756,0,2756,2480878.39
CL141277,INE154A01025,ITC,2163,0,2163,2557865.52
CL256951,INE154A01025,ITC,487,0,487,1361593.07
CL525505,INE002A01018,RELIANCE,2778,0,2778,2267048.22
CL491276,INE018A01030,LT,1886,0,1886,207078.0
CL613265,INE002A01018,RELIANCE,1539,212,1751,5092221.45
CL590451,INE018A01030,LT,1518,0,1518,4107841.37
CL221308,INE002A01018,RELIANCE,1392,145,1537,531697.95
CL260343,INE238A01026,AXISBANK,2682,0,2682,3891797.78
CL723333,INE002A01018,RELIANCE,2521,0,2521,6382341.0
CL627490,INE238A01026,AXISBANK,2785,0,2785,6634445.46
CL168871,INE154A01025,ITC,2209,0,2209,3294458.05
CL436042,INE154A01025,ITC,1372,0,1372,664370.91
CL145159,INE018A01030,LT,2329,0,2329,4428463.61
CL432991,INE090A01021,ICICIBANK,1192,0,1192,2774081.49
CL769589,INE062A01020,SBIN,1376,0,1376,3680687.59
CL142274,INE237A01028,KOTAKBANK,1823,0,1823,4057837.28
CL889484,INE002A01018,RELIANCE,2012,0,2012,4498288.86
CL155026,INE009A01021,INFY,73,0,73,140828.1
CL649854,INE237A01028,KOTAKBANK,261,136,397,1094265.07
CL685960,INE001A01036,HDFC,2204,88,2292,2518565.18
CL102827,INE154A01025,ITC,223,4,227,660663.4
CL643948,INE090A01021,ICICIBANK,1751,4,1755,4777233.65
CL073864,INE090A01021,ICICIBANK,2360,0,2360,2969299.51
CL125948,INE062A01020,SBIN,2059,0,2059,3983670.83
CL970804,INE018A01030,LT,2525,0,2525,4672912.17
CL089200,INE002A01018,RELIANCE,649,0,649,672175.92
CL869550,INE002A01018,RELIANCE,917,0,917,2577790.34
CL791325,INE062A01020,SBIN,1231,176,1407,1005594.58
CL889042,INE238A01026,AXISBANK,1301,0,1301,145095.67
CL325157,INE155A01022,TATAMOTORS,332,0,332,468087.54
CL894927,INE018A01030,LT,2999,0,2999,8846637.94
CL458368,INE238A01026,AXISBANK,941,0,941,1014173.06
CL699638,INE018A01030,LT,1472,0,1472,1192754.85
CL391905,INE001A01036,HDFC,436,0,436,735340.26
CL079125,INE062A01020,SBIN,1391,0,1391,3900923.48
CL082229,INE001A01036,HDFC,738,0,738,266161.94
CL307337,INE090A01021,ICICIBANK,121,0,121,232584.1
CL728241,INE238A01026,AXISBANK,2583,0,2583,5230416.28
CL594062,INE238A01026,AXISBANK,804,0,804,1637393.51
CL755733,INE090A01021,ICICIBANK,1804,0,1804,4524027.99
CL058703,INE238A01026,AXISBANK,2401,0,2401,1113532.81
CL561225,INE002A01018,RELIANCE,952,0,952,1866454.56
CL206864,INE090A01021,ICICIBANK,1717,0,1717,2394486.44
CL165806,INE237A01028,KOTAKBANK,1625,111,1736,3735199.55
CL000835,INE002A01018,RELIANCE,1448,0,1448,1348802.05
CL779040,INE001A01036,HDFC,1725,0,1725,1471900.73
CL570928,INE018A01030,LT,152,0,152,324264.57
CL280741,INE062A01020,SBIN,2876,82,2958,3582120.31
CL739257,INE238A01026,AXISBANK,2813,0,2813,2200712.24
CL190253,INE155A01022,TATAMOTORS,2861,0,2861,7144929.57
CL707082,INE237A01028,KOTAKBANK,2923,0,2923,8542455.1
CL831374,INE001A01036,HDFC,3,0,3,3357.86
CL153728,INE155A01022,TATAMOTORS,1218,0,1218,2681666.64
CL997654,INE062A01020,SBIN,2307,67,2374,1537567.32
CL393730,INE155A01022,TATAMOTORS,1393,0,1393,4156348.81
CL293396,INE009A01021,INFY,2149,0,2149,3213570.6
CL764926,INE155A01022,TATAMOTORS,1425,0,1425,3985070.44
CL797290,INE237A01028,KOTAKBANK,539,219,758,1794197.02
CL001268,INE090A01021,ICICIBANK,295,0,295,711060.19
CL925842,INE062A01020,SBIN,874,0,874,519578.04
CL897037,INE001A01036,HDFC,1848,91,1939,1116696.45
CL301934,INE238A01026,AXISBANK,1936,0,1936,4150804.9
CL831864,INE238A01026,AXISBANK,831,0,831,742905.53
CL338558,INE238A01026,AXISBANK,1431,116,1547,4581206.2
CL643894,INE018A01030,LT,359,0,359,1020646.21
CL000485,INE090A01021,ICICIBANK,2832,5,2837,6594002.72
CL522093,INE238A01026,AXISBANK,1242,0,1242,2874192.39
CL496335,INE237A01028,KOTAKBANK,1332,0,1332,3715370.14
CL316355,INE090A01021,ICICIBANK,1006,0,1006,904883.7
CL014320,INE018A01030,LT,1538,0,1538,4429557.72
CL674466,INE009A01021,INFY,2282,0,2282,3922673.62
CL047045,INE238A01026,AXISBANK,140,0,140,84468.0
CL575734,INE237A01028,KOTAKBANK,1503,0,1503,2739334.13
CL636222,INE002A01018,RELIANCE,1435,0,1435,1905512.33
CL736557,INE018A01030,LT,1739,0,1739,5148281.64
CL502438,INE154A01025,ITC,1676,265,1941,5767515.97
CL187470,INE009A01021,INFY,1786,0,1786,5180278.29
CL423170,INE009A01021,INFY,2846,183,3029,4223541.28
CL167751,INE002A01018,RELIANCE,916,0,916,851607.23
CL199843,INE090A01021,ICICIBANK,2895,0,2895,2498206.81
CL250986,INE237A01028,KOTAKBANK,1267,0,1267,1161262.02
CL130224,INE009A01021,INFY,161,0,161,331379.73
CL176504,INE002A01018,RELIANCE,1374,0,1374,2653503.44
CL969639,INE238A01026,AXISBANK,2364,0,2364,633213.67
CL926265,INE009A01021,INFY,2325,208,2533,638303.67
CL723451,INE090A01021,ICICIBANK,976,0,976,161846.71
CL617416,INE009A01021,INFY,2214,0,2214,5428403.73
CL321275,INE002A01018,RELIANCE,2611,0,2611,294225.11
CL270549,INE090A01021,ICICIBANK,2251,128,2379,6694077.66
CL769909,INE237A01028,KOTAKBANK,1105,0,1105,1516397.49
CL865196,INE237A01028,KOTAKBANK,647,0,647,1160227.85
CL837202,INE237A01028,KOTAKBANK,2157,0,2157,1925729.22
CL935116,INE009A01021,INFY,1830,0,1830,1432479.11
CL712865,INE090A01021,ICICIBANK,2798,135,2933,4362064.59
CL431489,INE155A01022,TATAMOTORS,1727,0,1727,2900302.35
CL025063,INE155A01022,TATAMOTORS,428,170,598,1705993.91
CL212476,INE002A01018,RELIANCE,2694,0,2694,3862665.73
CL325337,INE062A01020,SBIN,1508,283,1791,961728.86
CL060689,INE001A01036,HDFC,2629,0,2629,612933.0
CL841870,INE018A01030,LT,2223,0,2223,3216928.08
CL475530,INE002A01018,RELIANCE,1560,251,1811,2592110.25
CL681777,INE002A01018,RELIANCE,2613,0,2613,1843089.67
CL709263,INE238A01026,AXISBANK,2513,0,2513,1058067.2
CL337694,INE001A01036,HDFC,320,0,320,820637.72
CL680519,INE154A01025,ITC,262,0,262,398789.28
CL959577,INE001A01036,HDFC,1085,0,1085,1405485.37
CL163433,INE018A01030,LT,2183,0,2183,3729333.83
CL817464,INE009A01021,INFY,2563,0,2563,3786415.97
CL592600,INE154A01025,ITC,1737,0,1737,738226.14
CL807870,INE001A01036,HDFC,2189,41,2230,2426976.93
CL170101,INE062A01020,SBIN,2233,0,2233,1377335.36
CL108315,INE155A01022,TATAMOTORS,354,0,354,898070.37
CL147266,INE155A01022,TATAMOTORS,2710,0,2710,6697220.47
CL273073,INE002A01018,RELIANCE,330,0,330,214393.22
CL660928,INE155A01022,TATAMOTORS,2660,0,2660,2172091.37
CL270429,INE238A01026,AXISBANK,589,0,589,792577.92
CL564904,INE090A01021,ICICIBANK,1037,59,1096,739797.27
CL668100,INE062A01020,SBIN,2018,0,2018,3398253.01
CL556348,INE090A01021,ICICIBANK,2186,0,2186,476815.56
CL816954,INE001A01036,HDFC,2485,0,2485,486382.64
CL525484,INE062A01020,SBIN,943,0,943,1608304.7
CL154033,INE090A01021,ICICIBANK,2439,0,2439,3612577.05
CL267352,INE155A01022,TATAMOTORS,2452,93,2545,7275088.94
CL951113,INE237A01028,KOTAKBANK,1660,0,1660,2060410.88
CL048688,INE062A01020,SBIN,1602,0,1602,2041803.07
CL028044,INE090A01021,ICICIBANK,1838,0,1838,2961334.26
CL277800,INE002A01018,RELIANCE,2972,0,2972,8182817.74
CL907636,INE154A01025,ITC,2985,0,2985,4806093.92
CL630347,INE062A01020,SBIN,928,0,928,1464590.93
CL258151,INE238A01026,AXISBANK,1058,0,1058,2485999.78
CL512434,INE090A01021,ICICIBANK,2609,238,2847,3548872.1
CL032687,INE002A01018,RELIANCE,2750,0,2750,2916791.82
CL299114,INE018A01030,LT,577,0,577,1050769.99
CL499095,INE090A01021,ICICIBANK,1155,0,1155,157400.17
CL901973,INE001A01036,HDFC,2803,0,2803,6278185.94
CL767461,INE062A01020,SBIN,1983,0,1983,5748026.02
CL549526,INE001A01036,HDFC,923,0,923,498445.56
CL333464,INE154A01025,ITC,2799,0,2799,8363944.71
CL130143,INE009A01021,INFY,1944,0,1944,2164186.49
CL602466,INE009A01021,INFY,1731,0,1731,2118614.71
CL862126,INE062A01020,SBIN,2732,0,2732,5211476.11
CL634134,INE002A01018,RELIANCE,2687,0,2687,7281780.23
CL518068,INE002A01018,RELIANCE,858,120,978,1892766.17
CL621978,INE009A01021,INFY,1132,0,1132,1173415.54
CL312115,INE001A01036,HDFC,1081,0,1081,705288.15
CL637374,INE237A01028,KOTAKBANK,2745,0,2745,1582512.63
CL838841,INE154A01025,ITC,557,0,557,575549.58
CL860340,INE090A01021,ICICIBANK,2837,0,2837,6661705.21
CL315245,INE154A01025,ITC,1931,0,1931,3668125.66
CL382627,INE090A01021,ICICIBANK,1200,64,1264,1725098.34
CL092251,INE237A01028,KOTAKBANK,824,0,824,2313232.26
CL994735,INE009A01021,INFY,1452,0,1452,2236255.15
CL073931,INE009A01021,INFY,439,0,439,51988.7
CL837060,INE002A01018,RELIANCE,1048,109,1157,967288.47
CL196773,INE062A01020,SBIN,313,0,313,172589.22
CL730027,INE090A01021,ICICIBANK,1798,0,1798,3514115.31
CL473953,INE018A01030,LT,1137,0,1137,2518929.79
CL935792,INE155A01022,TATAMOTORS,567,0,567,77449.94
CL335116,INE237A01028,KOTAKBANK,2663,20,2683,6770928.17
CL149638,INE154A01025,ITC,86,294,380,709238.09
CL934630,INE237A01028,KOTAKBANK,2138,0,2138,1449723.58
CL631081,INE155A01022,TATAMOTORS,1113,0,1113,1165983.54
CL638510,INE237A01028,KOTAKBANK,2990,241,3231,2154042.37
CL958346,INE154A01025,ITC,1978,0,1978,5483838.52
CL801981,INE001A01036,HDFC,1114,0,1114,143001.01
CL833437,INE001A01036,HDFC,292,0,292,453737.5
CL923540,INE237A01028,KOTAKBANK,440,0,440,1189786.14
CL560505,INE002A01018,RELIANCE,365,0,365,830806.48
CL934046,INE002A01018,RELIANCE,1169,0,1169,2453215.66
CL348642,INE002A01018,RELIANCE,1704,0,1704,354281.85
CL153557,INE062A01020,SBIN,1601,0,1601,3937701.1
CL469066,INE238A01026,AXISBANK,1250,0,1250,261878.64
CL091907,INE002A01018,RELIANCE,169,0,169,416606.95
CL971744,INE238A01026,AXISBANK,1565,0,1565,296583.89
CL513252,INE001A01036,HDFC,993,0,993,1430848.64
CL556320,INE001A01036,HDFC,2226,0,2226,2943046.28
CL891392,INE002A01018,RELIANCE,2515,0,2515,1840494.04
CL224284,INE155A01022,TATAMOTORS,1460,0,1460,950745.13
CL678320,INE237A01028,KOTAKBANK,29,0,29,5813.48
CL224532,INE009A01021,INFY,1786,0,1786,1900490.12
CL660630,INE018A01030,LT,1538,66,1604,4515795.37
CL120931,INE018A01030,LT,2206,0,2206,5174407.54
CL655540,INE002A01018,RELIANCE,2943,0,2943,1583275.37
CL793346,INE002A01018,RELIANCE,2296,0,2296,650984.53
CL444995,INE237A01028,KOTAKBANK,2703,109,2812,3352250.05
CL534585,INE001A01036,HDFC,1811,0,1811,3357109.25
CL966875,INE238A01026,AXISBANK,1979,0,1979,833607.58
CL377742,INE238A01026,AXISBANK,2287,0,2287,1933266.18
CL823017,INE009A01021,INFY,2142,0,2142,6236763.0
CL726040,INE062A01020,SBIN,2637,212,2849,4311637.09
CL002412,INE154A01025,ITC,2347,175,2522,5528964.94
CL558697,INE002A01018,RELIANCE,1684,0,1684,588523.37
CL181281,INE062A01020,SBIN,2191,0,2191,5061570.28
CL913403,INE002A01018,RELIANCE,1456,0,1456,289567.62
CL813267,INE238A01026,AXISBANK,1376,0,1376,2857748.54
CL637545,INE238A01026,AXISBANK,2871,0,2871,7387295.03
CL505900,INE062A01020,SBIN,279,0,279,548365.39
CL968481,INE062A01020,SBIN,2286,0,2286,1315692.27
CL686369,INE154A01025,ITC,789,0,789,2214817.0
CL461466,INE009A01021,INFY,2571,253,2824,7469232.53
CL228604,INE001A01036,HDFC,2334,144,2478,1133445.57
CL246154,INE001A01036,HDFC,2297,0,2297,446860.33
CL884156,INE238A01026,AXISBANK,1016,0,1016,2277063.79
CL238729,INE009A01021,INFY,263,0,263,542906.57
CL700817,INE001A01036,HDFC,1349,0,1349,912486.46
CL708739,INE009A01021,INFY,1069,0,1069,2725060.23
CL786543,INE002A01018,RELIANCE,649,0,649,717651.29
CL118187,INE018A01030,LT,555,0,555,86189.92
CL514451,INE155A01022,TATAMOTORS,2587,0,2587,4218715.14
CL617484,INE002A01018,RELIANCE,721,0,721,1498570.25
CL804703,INE155A01022,TATAMOTORS,2716,0,2716,2683517.59
CL693491,INE237A01028,KOTAKBANK,1387,0,1387,1125275.66
CL562418,INE238A01026,AXISBANK,2566,0,2566,5392977.05
CL769952,INE090A01021,ICICIBANK,1359,0,1359,1614982.99
CL774669,INE018A01030,LT,357,0,357,496617.22
CL250574,INE238A01026,AXISBANK,1463,0,1463,2966419.98
CL568145,INE009A01021,INFY,726,202,928,2517452.14
CL815149,INE154A01025,ITC,1480,0,1480,3075944.77
CL921746,INE237A01028,KOTAKBANK,1653,0,1653,4675515.46
CL483302,INE018A01030,LT,2949,152,3101,4340795.93
CL455753,INE154A01025,ITC,1431,0,1431,1243609.71
CL483891,INE001A01036,HDFC,1474,0,1474,489643.97
CL952873,INE237A01028,KOTAKBANK,2703,20,2723,6012606.27
CL814403,INE062A01020,SBIN,248,0,248,372666.02
CL676978,INE237A01028,KOTAKBANK,1619,147,1766,1214936.89
CL803954,INE002A01018,RELIANCE,2573,0,2573,5640148.58
CL193035,INE155A01022,TATAMOTORS,1255,0,1255,1974931.42
CL885690,INE155A01022,TATAMOTORS,1909,254,2163,5539808.88
CL219051,INE018A01030,LT,527,0,527,795559.22
CL457538,INE018A01030,LT,1855,0,1855,2897820.63
CL360592,INE155A01022,TATAMOTORS,1965,0,1965,5458074.03
CL896325,INE090A01021,ICICIBANK,750,73,823,1950039.11
CL323570,INE062A01020,SBIN,1499,251,1750,5142598.02
CL929940,INE018A01030,LT,1866,33,1899,4900173.2
CL761120,INE238A01026,AXISBANK,1367,0,1367,3775457.54
CL737762,INE154A01025,ITC,2581,0,2581,3540243.73
CL029557,INE009A01021,INFY,1800,0,1800,3033383.26
CL917767,INE009A01021,INFY,1614,256,1870,3825223.48
CL272787,INE018A01030,LT,522,112,634,452516.58
CL427056,INE154A01025,ITC,1359,0,1359,2849187.04
CL873915,INE002A01018,RELIANCE,2338,0,2338,2981354.18
CL147587,INE090A01021,ICICIBANK,2759,0,2759,5283719.14
CL359138,INE155A01022,TATAMOTORS,2708,0,2708,8077685.94
CL831868,INE090A01021,ICICIBANK,2338,0,2338,6269118.3
CL185855,INE062A01020,SBIN,1397,150,1547,4492360.29
CL096931,INE001A01036,HDFC,2773,0,2773,5967980.27
CL440211,INE018A01030,LT,1756,0,1756,486338.04
CL896932,INE155A01022,TATAMOTORS,1413,0,1413,1778984.3
CL012442,INE062A01020,SBIN,1678,0,1678,4032203.12
CL234147,INE018A01030,LT,277,0,277,233456.16
CL817072,INE155A01022,TATAMOTORS,2285,0,2285,4021099.15
CL143207,INE062A01020,SBIN,1492,0,1492,4035320.25
CL711444,INE090A01021,ICICIBANK,739,0,739,976818.21
CL094212,INE018A01030,LT,2187,5,2192,687120.89
CL768307,INE001A01036,HDFC,1542,0,1542,956467.71
CL000080,INE009A01021,INFY,1820,0,1820,592262.89
CL579575,INE018A01030,LT,1841,0,1841,1834987.23
CL140433,INE237A01028,KOTAKBANK,2685,0,2685,852321.22
CL022077,INE062A01020,SBIN,736,0,736,1373548.81
CL664603,INE009A01021,INFY,890,39,929,542383.01
CL086945,INE155A01022,TATAMOTORS,540,0,540,646066.53
CL395325,INE002A01018,RELIANCE,578,0,578,135707.11
CL145153,INE009A01021,INFY,584,0,584,770154.14
CL837006,INE155A01022,TATAMOTORS,1769,0,1769,3826374.07
CL928126,INE154A01025,ITC,2134,0,2134,749826.32
CL500123,INE155A01022,TATAMOTORS,2031,0,2031,3018867.16
CL319901,INE090A01021,ICICIBANK,2635,0,2635,5500503.78
CL995436,INE238A01026,AXISBANK,2186,0,2186,718699.7
CL121356,INE018A01030,LT,1670,117,1787,834131.96
CL193668,INE238A01026,AXISBANK,1247,0,1247,3283625.38
CL279515,INE018A01030,LT,2216,0,2216,2028910.2
CL998336,INE154A01025,ITC,972,0,972,834760.81
CL631788,INE002A01018,RELIANCE,2594,273,2867,2147675.25
CL676195,INE155A01022,TATAMOTORS,2653,0,2653,6900422.32
CL199618,INE062A01020,SBIN,1312,0,1312,1583848.52
CL756829,INE009A01021,INFY,625,0,625,747614.38
CL872856,INE237A01028,KOTAKBANK,1123,0,1123,324024.8
CL721313,INE002A01018,RELIANCE,2313,0,2313,1191261.36
CL567100,INE155A01022,TATAMOTORS,2703,0,2703,7254724.49
CL813122,INE155A01022,TATAMOTORS,1785,0,1785,824517.67
CL120103,INE238A01026,AXISBANK,2484,0,2484,2120510.27
CL239717,INE018A01030,LT,606,0,606,1508771.24
CL268562,INE009A01021,INFY,633,270,903,1736154.51
CL553201,INE154A01025,ITC,2313,222,2535,5024116.84
CL187683,INE090A01021,ICICIBANK,1581,0,1581,1326899.32
CL089957,INE018A01030,LT,2636,0,2636,4457827.16
CL067854,INE155A01022,TATAMOTORS,1098,0,1098,1674197.31
CL276615,INE155A01022,TATAMOTORS,1344,0,1344,1558270.17
CL563976,INE001A01036,HDFC,1112,0,1112,2502277.67
CL498398,INE090A01021,ICICIBANK,1009,0,1009,1389007.21
CL053389,INE001A01036,HDFC,1889,0,1889,3145066.54
CL061774,INE018A01030,LT,898,0,898,2348533.29
CL178771,INE238A01026,AXISBANK,583,0,583,1273321.93
CL998717,INE238A01026,AXISBANK,2858,0,2858,1036423.7
CL587633,INE237A01028,KOTAKBANK,1378,0,1378,2077015.93
CL304372,INE009A01021,INFY,2829,0,2829,5667233.82
CL137096,INE001A01036,HDFC,1944,0,1944,5005148.81
CL433498,INE018A01030,LT,1797,0,1797,581225.25
CL145797,INE002A01018,RELIANCE,1195,0,1195,3378221.22
CL189735,INE018A01030,LT,1326,0,1326,932272.18
CL015001,INE001A01036,HDFC,83,0,83,142153.96
CL854052,INE154A01025,ITC,405,0,405,412660.55
CL344879,INE237A01028,KOTAKBANK,2469,0,2469,5678004.13
CL342393,INE237A01028,KOTAKBANK,936,100,1036,1094578.58
CL669497,INE018A01030,LT,2260,285,2545,988529.24
CL907548,INE002A01018,RELIANCE,778,0,778,918543.21
CL733846,INE155A01022,TATAMOTORS,102,0,102,40021.06
CL189510,INE155A01022,TATAMOTORS,2021,0,2021,4880026.64
CL360222,INE002A01018,RELIANCE,179,0,179,278980.9
CL029250,INE237A01028,KOTAKBANK,1259,0,1259,2247311.04
CL553926,INE154A01025,ITC,2128,0,2128,5030798.77
CL033888,INE155A01022,TATAMOTORS,199,0,199,224975.77
CL059332,INE238A01026,AXISBANK,2781,0,2781,4914508.77
CL128631,INE155A01022,TATAMOTORS,2535,258,2793,3096088.79
CL289209,INE062A01020,SBIN,2444,0,2444,4915781.33
CL594039,INE238A01026,AXISBANK,1756,155,1911,1367487.85
CL238332,INE002A01018,RELIANCE,1964,0,1964,2126783.38
CL722839,INE062A01020,SBIN,1733,88,1821,3627524.71
CL686476,INE002A01018,RELIANCE,393,196,589,1101396.97
CL933867,INE238A01026,AXISBANK,1287,0,1287,1560633.87
CL051015,INE002A01018,RELIANCE,1718,0,1718,3335237.24
CL913383,INE090A01021,ICICIBANK,2154,0,2154,3642242.52
CL731111,INE018A01030,LT,2546,284,2830,5566107.06
CL319993,INE002A01018,RELIANCE,1407,0,1407,1719864.6
CL067641,INE154A01025,ITC,2108,0,2108,1286304.05
CL988257,INE237A01028,KOTAKBANK,2243,5,2248,3100404.15
CL329978,INE237A01028,KOTAKBANK,2466,0,2466,3305524.56
CL579517,INE238A01026,AXISBANK,2779,0,2779,6613939.19
CL801529,INE238A01026,AXISBANK,2336,0,2336,1344148.4
CL746047,INE238A01026,AXISBANK,1418,0,1418,2132817.44
CL837046,INE002A01018,RELIANCE,80,0,80,68163.69
CL996444,INE009A01021,INFY,596,0,596,1383325.41
CL972420,INE154A01025,ITC,242,0,242,206311.68
CL916129,INE155A01022,TATAMOTORS,831,0,831,615350.64
CL896267,INE154A01025,ITC,138,0,138,385253.24
CL737689,INE001A01036,HDFC,1458,0,1458,3717394.74
CL631645,INE062A01020,SBIN,1801,0,1801,4542507.28
CL700860,INE002A01018,RELIANCE,2659,0,2659,7193756.37
CL289725,INE002A01018,RELIANCE,1573,7,1580,3567169.91
CL674066,INE237A01028,KOTAKBANK,1968,71,2039,5620556.68
CL702302,INE238A01026,AXISBANK,1864,0,1864,4063122.36
CL414099,INE090A01021,ICICIBANK,1545,94,1639,3696464.07
CL158579,INE154A01025,ITC,2316,0,2316,2973837.06
CL222600,INE154A01025,ITC,1499,0,1499,1931997.22
CL091961,INE238A01026,AXISBANK,1945,0,1945,865042.4
CL401211,INE238A01026,AXISBANK,266,0,266,357117.25
CL495087,INE018A01030,LT,1372,45,1417,1241904.25
CL921238,INE238A01026,AXISBANK,471,142,613,1108120.68
CL487913,INE238A01026,AXISBANK,2339,0,2339,5631730.54
CL451716,INE001A01036,HDFC,177,0,177,130554.25
CL356221,INE062A01020,SBIN,2615,0,2615,5818037.36
CL416101,INE154A01025,ITC,114,0,114,178871.11
CL650412,INE090A01021,ICICIBANK,2950,292,3242,5930612.17
CL003739,INE237A01028,KOTAKBANK,2013,0,2013,5154352.75
CL673254,INE155A01022,TATAMOTORS,2486,0,2486,2226193.92
CL669921,INE237A01028,KOTAKBANK,2963,64,3027,2722637.72
CL500538,INE090A01021,ICICIBANK,1701,0,1701,2855912.32
CL439054,INE155A01022,TATAMOTORS,1271,0,1271,168596.94
CL663879,INE237A01028,KOTAKBANK,815,140,955,2392880.73
CL903654,INE062A01020,SBIN,970,0,970,1062349.93
CL093643,INE154A01025,ITC,1626,0,1626,4297109.34
CL845647,INE237A01028,KOTAKBANK,2758,0,2758,4621227.52
CL332188,INE062A01020,SBIN,383,0,383,795997.25
CL113157,INE154A01025,ITC,947,0,947,2107820.11
CL196784,INE238A01026,AXISBANK,2743,0,2743,7578906.55
CL749182,INE018A01030,LT,99,0,99,150629.97
CL255167,INE009A01021,INFY,716,0,716,576143.66
CL097255,INE062A01020,SBIN,2671,0,2671,2562968.11
CL167382,INE155A01022,TATAMOTORS,468,0,468,930258.44
CL386418,INE155A01022,TATAMOTORS,2529,0,2529,1910123.97
CL453533,INE238A01026,AXISBANK,2783,0,2783,4042446.33
CL060466,INE018A01030,LT,1133,0,1133,2335497.33
CL067183,INE090A01021,ICICIBANK,1162,0,1162,1056734.09
CL466089,INE154A01025,ITC,1689,0,1689,1951029.32
CL334586,INE238A01026,AXISBANK,978,0,978,1561608.01
CL252857,INE018A01030,LT,1564,0,1564,2969225.89
CL465519,INE090A01021,ICICIBANK,2000,0,2000,4571474.51
CL016979,INE009A01021,INFY,1139,94,1233,3530724.69
CL507874,INE002A01018,RELIANCE,255,0,255,403074.36
CL521144,INE155A01022,TATAMOTORS,1969,22,1991,4023421.24
CL483200,INE009A01021,INFY,228,0,228,627330.57
CL045152,INE001A01036,HDFC,2028,81,2109,2167958.6
CL338898,INE009A01021,INFY,1996,0,1996,4377293.94
CL099675,INE237A01028,KOTAKBANK,1866,0,1866,1708059.4
CL246118,INE001A01036,HDFC,31,0,31,37698.77
CL420651,INE018A01030,LT,1598,0,1598,359596.95
CL001748,INE001A01036,HDFC,2026,0,2026,4293278.68
CL585395,INE009A01021,INFY,1146,0,1146,1123867.19
CL155252,INE009A01021,INFY,239,244,483,599917.64
CL240802,INE009A01021,INFY,503,0,503,1478777.32
CL246042,INE062A01020,SBIN,303,0,303,709034.63
CL321265,INE062A01020,SBIN,2164,0,2164,2983979.68
CL379776,INE018A01030,LT,529,0,529,1000975.4
CL867675,INE018A01030,LT,2615,0,2615,4633449.91
CL878179,INE090A01021,ICICIBANK,1967,0,1967,4083513.36
CL359910,INE237A01028,KOTAKBANK,935,0,935,2301062.91
CL780177,INE090A01021,ICICIBANK,1379,0,1379,3429734.23
CL273570,INE238A01026,AXISBANK,729,282,1011,282701.41
CL110895,INE238A01026,AXISBANK,229,0,229,178944.2
CL152561,INE237A01028,KOTAKBANK,310,0,310,185176.35
CL314925,INE018A01030,LT,953,0,953,1479682.73
CL047924,INE002A01018,RELIANCE,2178,0,2178,2599348.86
CL356299,INE155A01022,TATAMOTORS,723,157,880,2365850.77
CL549002,INE154A01025,ITC,1645,0,1645,3803365.62
CL325105,INE090A01021,ICICIBANK,2373,0,2373,5155881.25
CL079174,INE062A01020,SBIN,297,0,297,553199.36
CL596543,INE018A01030,LT,2697,0,2697,3511099.24
CL238915,INE154A01025,ITC,2920,281,3201,2893614.22
CL481836,INE154A01025,ITC,120,0,120,306091.78
CL232052,INE018A01030,LT,1744,0,1744,2829329.22
