TradeDate,Broker,ClientCode,Symbol,Side,Qty,Price,GrossAmount,ExchangeTradeID
2025-11-22,DELTA_TRADES,CL867243,ICICIBANK,BUY,137,1144.69,156822.53,EX20251122005298
2025-11-21,BETA_INVEST,CL947581,SBIN,SELL,344,977.09,336118.96,EX20251121005299
2025-11-23,OMEGA_BROKING,CL973469,SBIN,BUY,131,1590.63,208372.53,EX20251123005300
2025-11-23,ALPHA_SEC,CL934531,ITC,SELL,450,2993.38,1347021.0,EX20251123005301
2025-11-24,DELTA_TRADES,CL253883,SBIN,BUY,218,2719.07,592757.26,EX20251124005302
2025-11-23,BETA_INVEST,CL702568,ICICIBANK,SELL,339,2629.31,891336.09,EX20251123005303
2025-11-20,ALPHA_SEC,CL986920,LT,SELL,302,1362.34,411426.68,EX20251120005304
2025-11-23,OMEGA_BROKING,CL422435,AXISBANK,SELL,409,926.2,378815.8,EX20251123005305
2025-11-23,OMEGA_BROKING,CL913841,AXISBANK,BUY,157,176.7,27741.9,EX20251123005306
2025-11-23,DELTA_TRADES,CL621860,SBIN,SELL,387,2902.57,1123294.59,EX20251123005307
2025-11-23,ALPHA_SEC,CL443894,ICICIBANK,BUY,133,946.04,125823.32,EX20251123005308
2025-11-24,ALPHA_SEC,CL847060,LT,BUY,269,2930.86,788401.34,EX20251124005309
2025-11-26,OMEGA_BROKING,CL156142,TATAMOTORS,SELL,63,1165.17,73405.71,EX20251126005310
2025-11-22,ALPHA_SEC,CL702941,ICICIBANK,SELL,451,2966.72,1337990.72,EX20251122005311
2025-11-22,ALPHA_SEC,CL223104,LT,BUY,178,1510.61,268888.58,EX20251122005312
2025-11-23,DELTA_TRADES,CL025364,LT,BUY,198,421.01,83359.98,EX20251123005313
2025-11-23,DELTA_TRADES,CL710330,HDFC,BUY,476,2943.07,1400901.32,EX20251123005314
2025-11-20,ALPHA_SEC,CL659527,RELIANCE,BUY,242,1482.29,358714.18,EX20251120005315
2025-11-25,ALPHA_SEC,CL079274,HDFC,BUY,339,2225.94,754593.66,EX20251125005316
2025-11-21,ALPHA_SEC,CL984366,ITC,BUY,327,1432.24,468342.48,EX20251121005317
2025-11-20,BETA_INVEST,CL359944,SBIN,BUY,288,2143.68,617379.84,EX20251120005318
2025-11-22,ALPHA_SEC,CL216359,AXISBANK,SELL,469,619.63,290606.47,EX20251122005319
2025-11-21,BETA_INVEST,CL321006,KOTAKBANK,SELL,258,614.04,158422.32,EX20251121005320
2025-11-23,BETA_INVEST,CL146947,HDFC,SELL,353,462.42,163234.26,EX20251123005321
2025-11-21,ALPHA_SEC,CL990491,TATAMOTORS,SELL,240,2790.32,669676.8,EX20251121005322
2025-11-26,OMEGA_BROKING,CL872252,LT,BUY,134,952.7,127661.8,EX20251126005323
2025-11-22,DELTA_TRADES,CL427255,RELIANCE,SELL,334,949.32,317072.88,EX20251122005324
2025-11-22,DELTA_TRADES,CL771150,AXISBANK,SELL,171,2731.02,467004.42,EX20251122005325
2025-11-26,DELTA_TRADES,CL109532,RELIANCE,SELL,17,1630.34,27715.78,EX20251126005326
2025-11-22,DELTA_TRADES,CL605480,ITC,SELL,35,2551.35,89297.25,EX20251122005327
2025-11-21,ALPHA_SEC,CL037330,TATAMOTORS,BUY,85,2213.59,188155.15,EX20251121005328
2025-11-21,BETA_INVEST,CL900056,SBIN,SELL,370,-1747.67,-646637.9,EX20251121005329
2025-11-23,DELTA_TRADES,CL026425,INFY,BUY,83,1371.81,113860.23,EX20251123005330
2025-11-20,BETA_INVEST,CL797924,INFY,SELL,351,1004.46,352565.46,EX20251120005331
2025-11-20,OMEGA_BROKING,CL133027,ICICIBANK,SELL,333,1140.49,379783.17,EX20251120005332
2025-11-22,ALPHA_SEC,CL267503,HDFC,BUY,354,1441.39,510252.06,EX20251122005333
2025-11-25,DELTA_TRADES,CL466872,AXISBANK,BUY,304,1638.01,497955.04,EX20251125005334
2025-11-22,OMEGA_BROKING,CL770232,LT,BUY,381,171.48,65333.88,EX20251122005335
2025-11-26,ALPHA_SEC,CL055007,SBIN,BUY,138,1992.14,274915.32,EX20251126005336
2025-11-22,OMEGA_BROKING,CL909651,HDFC,BUY,129,927.52,119650.08,EX20251122005337
2025-11-26,ALPHA_SEC,CL742789,TATAMOTORS,SELL,450,-656.41,-295384.5,EX20251126005338
2025-11-23,DELTA_TRADES,CL537274,ITC,SELL,78,2145.48,167347.44,EX20251123005339
2025-11-21,BETA_INVEST,CL199819,TATAMOTORS,BUY,429,321.72,138017.88,EX20251121005340
2025-11-29,OMEGA_BROKING,CL675908,KOTAKBANK,BUY,24,1046.08,25105.92,EX20251129005341
2025-11-21,ALPHA_SEC,CL365866,AXISBANK,BUY,94,1081.42,101653.48,EX20251121005342
2025-11-21,OMEGA_BROKING,CL484972,HDFC,BUY,268,211.84,56773.12,EX20251121005343
2025-11-20,BETA_INVEST,CL216879,ICICIBANK,BUY,211,2111.85,445600.35,EX20251120005344
2025-11-25,DELTA_TRADES,CL743070,ITC,BUY,317,2608.74,826970.58,EX20251125005345
2025-11-23,BETA_INVEST,CL397066,HDFC,SELL,393,1238.77,486836.61,EX20251123005346
2025-11-24,ALPHA_SEC,CL370284,INFY,SELL,487,754.22,367305.14,EX20251124005347
2025-11-26,ALPHA_SEC,CL911795,TATAMOTORS,BUY,26,1193.12,31021.12,EX20251126005348
2025-11-24,BETA_INVEST,CL221063,LT,SELL,315,1500.83,472761.45,EX20251124005349
2025-11-20,BETA_INVEST,CL149828,LT,SELL,351,1902.37,667731.87,EX20251120005350
2025-11-23,BETA_INVEST,CL724093,SBIN,SELL,343,766.03,262748.29,EX20251123005351
2025-11-21,BETA_INVEST,CL414426,ICICIBANK,BUY,211,695.47,146744.17,EX20251121005352
2025-11-23,BETA_INVEST,CL524227,ITC,BUY,214,1097.49,234862.86,EX20251123005353
2025-11-20,OMEGA_BROKING,CL675274,TATAMOTORS,BUY,112,1126.27,126142.24,EX20251120005354
2025-11-23,DELTA_TRADES,CL241365,SBIN,SELL,221,1652.99,365310.79,EX20251123005355
2025-11-25,OMEGA_BROKING,CL740771,TATAMOTORS,SELL,47,2954.13,138844.11,EX20251125005356
2025-11-22,BETA_INVEST,CL878360,ITC,BUY,249,385.52,95994.48,EX20251122005357
2025-11-23,OMEGA_BROKING,CL932739,SBIN,BUY,230,726.79,167161.7,EX20251123005358
2025-11-26,DELTA_TRADES,CL822766,LT,SELL,217,1268.04,275164.68,EX20251126005359
2025-11-23,ALPHA_SEC,CL312212,LT,SELL,309,2231.12,689416.08,EX20251123005360
2025-11-26,ALPHA_SEC,CL978896,LT,BUY,17,1612.16,27406.72,EX20251126005361
2025-11-26,ALPHA_SEC,CL181479,AXISBANK,SELL,298,1991.19,593374.62,EX20251126005362
2025-11-20,DELTA_TRADES,CL198824,HDFC,BUY,234,2480.94,580539.96,EX20251120005363
2025-11-22,DELTA_TRADES,CL466115,ITC,BUY,493,155.43,76626.99,EX20251122005364
2025-11-24,DELTA_TRADES,CL578826,INFY,BUY,96,2626.92,252184.32,EX20251124005365
2025-11-20,BETA_INVEST,CL035673,TATAMOTORS,SELL,19,928.48,17641.12,EX20251120005366
2025-11-25,BETA_INVEST,CL092335,AXISBANK,SELL,288,1571.73,452658.24,EX20251125005367
2025-11-23,BETA_INVEST,CL979571,LT,SELL,30,1706.96,51208.8,EX20251123005368
2025-11-24,ALPHA_SEC,CL066838,TATAMOTORS,SELL,160,391.27,62603.2,EX20251124005369
2025-11-22,ALPHA_SEC,CL403812,INFY,BUY,400,1435.52,574208.0,EX20251122005370
2025-11-25,DELTA_TRADES,CL625227,LT,SELL,285,1247.91,355654.35,EX20251125005371
2025-11-22,ALPHA_SEC,CL760653,INFY,BUY,378,1547.74,585045.72,EX20251122005372
2025-11-24,BETA_INVEST,CL505995,AXISBANK,BUY,371,1276.29,473503.59,EX20251124005373
2025-11-26,OMEGA_BROKING,CL001517,SBIN,SELL,118,1648.58,194532.44,EX20251126005374
2025-11-23,DELTA_TRADES,CL397416,SBIN,SELL,284,692.02,196533.68,EX20251123005375
2025-11-22,DELTA_TRADES,CL547927,HDFC,BUY,24,1524.41,36585.84,EX20251122005376
2025-11-21,DELTA_TRADES,CL706741,KOTAKBANK,SELL,102,816.31,83263.62,EX20251121005377
2025-11-23,BETA_INVEST,CL631737,AXISBANK,SELL,153,1351.26,206742.78,EX20251123005378
2025-11-23,DELTA_TRADES,CL373122,KOTAKBANK,BUY,234,1108.13,259302.42,EX20251123005379
2025-11-29,BETA_INVEST,CL640042,INFY,SELL,299,1846.44,552085.56,EX20251129005380
2025-11-24,BETA_INVEST,CL395408,LT,BUY,126,1374.41,173175.66,EX20251124005381
2025-11-24,OMEGA_BROKING,CL412860,TATAMOTORS,SELL,445,536.66,238813.7,EX20251124005382
2025-11-22,DELTA_TRADES,CL008789,KOTAKBANK,BUY,341,1571.25,535796.25,EX20251122005383
2025-11-25,ALPHA_SEC,CL762926,RELIANCE,SELL,325,1080.89,351289.25,EX20251125005384
2025-11-24,DELTA_TRADES,CL416514,KOTAKBANK,BUY,469,1071.22,502402.18,EX20251124005385
2025-11-24,ALPHA_SEC,CL728861,HDFC,SELL,483,1487.59,718505.97,EX20251124005386
2025-11-20,OMEGA_BROKING,CL195830,RELIANCE,BUY,242,2887.59,698796.78,EX20251120005387
2025-11-24,OMEGA_BROKING,CL665004,INFY,SELL,152,1734.03,263572.56,EX20251124005388
2025-11-22,BETA_INVEST,CL114825,RELIANCE,SELL,177,539.5,95491.5,EX20251122005389
2025-11-29,BETA_INVEST,CL172916,ITC,SELL,188,602.47,113264.36,EX20251129005390
2025-11-24,ALPHA_SEC,CL595057,INFY,BUY,343,1341.18,460024.74,EX20251124005391
2025-11-23,OMEGA_BROKING,CL098836,AXISBANK,SELL,80,1662.91,133032.8,EX20251123005392
2025-11-22,ALPHA_SEC,CL383157,ITC,BUY,389,219.27,85296.03,EX20251122005393
2025-11-26,ALPHA_SEC,CL721147,INFY,BUY,94,1939.75,182336.5,EX20251126005394
2025-11-23,OMEGA_BROKING,CL617466,SBIN,BUY,40,137.4,5496.0,EX20251123005395
2025-11-20,OMEGA_BROKING,CL879912,ICICIBANK,BUY,163,1411.16,230019.08,EX20251120005396
2025-11-22,DELTA_TRADES,CL874336,KOTAKBANK,BUY,217,2378.33,516097.61,EX20251122005397
2025-11-25,DELTA_TRADES,CL143960,INFY,BUY,109,2714.99,295933.91,EX20251125005398
2025-11-21,ALPHA_SEC,CL489505,LT,SELL,169,1257.54,212524.26,EX20251121005399
2025-11-22,BETA_INVEST,CL698639,ITC,SELL,220,1819.07,400195.4,EX20251122005400
2025-11-26,OMEGA_BROKING,CL515323,INFY,BUY,361,1236.26,446289.86,EX20251126005401
2025-11-26,ALPHA_SEC,CL670741,KOTAKBANK,BUY,200,1951.12,390224.0,EX20251126005402
2025-11-20,ALPHA_SEC,CL118414,INFY,SELL,324,689.48,223391.52,EX20251120005403
2025-11-25,DELTA_TRADES,CL779941,HDFC,SELL,408,593.09,241980.72,EX20251125005404
2025-11-24,BETA_INVEST,CL723805,KOTAKBANK,BUY,86,2033.21,174856.06,EX20251124005405
2025-11-25,BETA_INVEST,CL030433,HDFC,BUY,124,626.08,77633.92,EX20251125005406
2025-11-20,OMEGA_BROKING,CL673291,KOTAKBANK,BUY,176,1083.58,190710.08,EX20251120005407
2025-11-22,ALPHA_SEC,CL369484,KOTAKBANK,BUY,215,1005.09,216094.35,EX20251122005408
2025-11-25,ALPHA_SEC,CL614372,KOTAKBANK,BUY,383,1308.03,500975.49,EX20251125005409
2025-11-22,DELTA_TRADES,CL124110,INFY,BUY,145,1487.6,215702.0,EX20251122005410
2025-11-20,DELTA_TRADES,CL045692,HDFC,SELL,387,992.32,384027.84,EX20251120005411
2025-11-26,DELTA_TRADES,CL519371,HDFC,SELL,290,1944.47,563896.3,EX20251126005412
2025-11-24,BETA_INVEST,CL908548,INFY,SELL,158,683.34,107967.72,EX20251124005413
2025-11-26,ALPHA_SEC,CL039527,ICICIBANK,BUY,363,2099.45,762100.35,EX20251126005414
2025-11-22,OMEGA_BROKING,CL999551,LT,BUY,377,1934.77,729408.29,EX20251122005415
2025-11-23,ALPHA_SEC,CL959983,LT,SELL,64,2703.43,173019.52,EX20251123005416
2025-11-26,BETA_INVEST,CL775013,ICICIBANK,SELL,292,1049.62,306489.04,EX20251126005417
2025-11-21,OMEGA_BROKING,CL175038,LT,SELL,350,2077.24,727034.0,EX20251121005418
2025-11-25,DELTA_TRADES,CL978318,AXISBANK,SELL,8,2862.87,22902.96,EX20251125005419
2025-11-26,BETA_INVEST,CL696373,ITC,BUY,405,2916.09,1181016.45,EX20251126005420
2025-11-22,ALPHA_SEC,CL339559,KOTAKBANK,SELL,385,2998.47,1154410.95,EX20251122005421
2025-11-26,OMEGA_BROKING,CL695638,TATAMOTORS,SELL,408,2484.39,1013631.12,EX20251126005422
2025-11-26,OMEGA_BROKING,CL751128,HDFC,SELL,286,2250.05,643514.3,EX20251126005423
2025-11-20,OMEGA_BROKING,CL312632,LT,BUY,324,2349.01,761079.24,EX20251120005424
2025-11-25,DELTA_TRADES,CL460323,INFY,SELL,398,2441.5,971717.0,EX20251125005425
2025-11-23,DELTA_TRADES,CL314107,TATAMOTORS,SELL,1,1570.32,1570.32,EX20251123005426
2025-11-23,ALPHA_SEC,CL971984,RELIANCE,SELL,303,2161.73,655004.19,EX20251123005427
2025-11-22,DELTA_TRADES,CL328783,SBIN,BUY,258,2997.29,773300.82,EX20251122005428
2025-11-23,DELTA_TRADES,CL516937,LT,SELL,151,1387.52,209515.52,EX20251123005429
2025-11-23,BETA_INVEST,CL754567,SBIN,BUY,190,257.23,48873.7,EX20251123005430
2025-11-23,ALPHA_SEC,CL724418,ICICIBANK,BUY,155,1098.89,170327.95,EX20251123005431
2025-11-21,DELTA_TRADES,CL504282,ICICIBANK,BUY,28,2157.58,60412.24,EX20251121005432
2025-11-22,DELTA_TRADES,CL932117,KOTAKBANK,SELL,0,2218.77,0.0,EX20251122005433
2025-11-26,BETA_INVEST,CL294839,RELIANCE,SELL,441,1111.06,489977.46,EX20251126005434
2025-11-23,BETA_INVEST,CL548275,TATAMOTORS,SELL,265,2534.48,671637.2,EX20251123005435
2025-11-26,BETA_INVEST,CL981184,INFY,BUY,426,2038.11,868234.86,EX20251126005436
2025-11-23,DELTA_TRADES,CL924605,TATAMOTORS,BUY,162,2393.39,387729.18,EX20251123005437
2025-11-23,OMEGA_BROKING,CL742385,HDFC,SELL,347,487.07,169013.29,EX20251123005438
2025-11-22,BETA_INVEST,CL299958,INFY,BUY,318,259.4,82489.2,EX20251122005439
2025-11-21,ALPHA_SEC,CL300627,ITC,BUY,0,633.8,0.0,EX20251121005440
2025-11-24,DELTA_TRADES,CL920607,ICICIBANK,SELL,250,1018.56,254640.0,EX20251124005441
2025-11-29,DELTA_TRADES,CL903833,TATAMOTORS,SELL,268,1188.67,318563.56,EX20251129005442
2025-11-25,ALPHA_SEC,CL155010,RELIANCE,SELL,487,954.4,464792.8,EX20251125005443
2025-11-26,BETA_INVEST,CL600162,SBIN,SELL,173,2351.03,406728.19,EX20251126005444
2025-11-22,OMEGA_BROKING,CL729981,SBIN,SELL,30,2459.91,73797.3,EX20251122005445
2025-11-29,OMEGA_BROKING,CL517955,SBIN,BUY,287,842.47,241788.89,EX20251129005446
2025-11-26,OMEGA_BROKING,CL500345,LT,BUY,64,1631.88,104440.32,EX20251126005447
2025-11-20,OMEGA_BROKING,CL331527,ICICIBANK,BUY,79,1432.08,113134.32,EX20251120005448
2025-11-22,BETA_INVEST,CL244910,SBIN,BUY,89,231.53,20606.17,EX20251122005449
2025-11-25,BETA_INVEST,CL535755,INFY,SELL,460,1063.36,489145.6,EX20251125005450
2025-11-26,BETA_INVEST,CL375492,ITC,BUY,290,2365.67,686044.3,EX20251126005451
2025-11-22,DELTA_TRADES,CL624911,LT,SELL,371,2980.78,1105869.38,EX20251122005452
2025-11-20,OMEGA_BROKING,CL077472,INFY,BUY,488,-2982.31,-1455367.28,EX20251120005453
2025-11-20,DELTA_TRADES,CL959620,ICICIBANK,SELL,376,1761.26,662233.76,EX20251120005454
2025-11-25,BETA_INVEST,CL367139,RELIANCE,SELL,365,2829.84,1032891.6,EX20251125005455
2025-11-20,DELTA_TRADES,CL119091,RELIANCE,SELL,77,1093.42,84193.34,EX20251120005456
2025-11-26,ALPHA_SEC,CL987620,AXISBANK,BUY,113,2294.89,259322.57,EX20251126005457
2025-11-23,OMEGA_BROKING,CL792134,KOTAKBANK,SELL,413,1285.19,530783.47,EX20251123005458
2025-11-22,ALPHA_SEC,CL618958,KOTAKBANK,SELL,470,2229.29,1047766.3,EX20251122005459
2025-11-23,BETA_INVEST,CL513326,LT,BUY,110,1547.45,170219.5,EX20251123005460
2025-11-29,BETA_INVEST,CL613814,INFY,SELL,460,1788.91,822898.6,EX20251129005461
2025-11-24,OMEGA_BROKING,CL191596,LT,SELL,117,1323.04,154795.68,EX20251124005462
2025-11-23,BETA_INVEST,CL299617,SBIN,SELL,122,532.45,64958.9,EX20251123005463
2025-11-20,OMEGA_BROKING,CL389882,KOTAKBANK,SELL,229,1152.68,263963.72,EX20251120005464
2025-11-25,DELTA_TRADES,CL412045,ITC,SELL,139,1258.03,174866.17,EX20251125005465
2025-11-25,OMEGA_BROKING,CL279184,HDFC,SELL,303,1439.26,436095.78,EX20251125005466
2025-11-26,BETA_INVEST,CL007086,SBIN,SELL,116,922.55,107015.8,EX20251126005467
2025-11-24,ALPHA_SEC,CL529189,SBIN,BUY,302,804.14,242850.28,EX20251124005468
2025-11-22,ALPHA_SEC,CL180649,TATAMOTORS,SELL,398,2428.49,966539.02,EX20251122005469
2025-11-20,BETA_INVEST,CL921669,AXISBANK,BUY,227,1384.03,314174.81,EX20251120005470
2025-11-22,ALPHA_SEC,CL133456,ICICIBANK,BUY,490,852.76,417852.4,EX20251122005471
2025-11-26,BETA_INVEST,CL117033,RELIANCE,BUY,132,925.42,122155.44,EX20251126005472
2025-11-26,ALPHA_SEC,CL466423,INFY,SELL,467,2560.38,1195697.46,EX20251126005473
2025-11-26,OMEGA_BROKING,CL357275,SBIN,SELL,223,2315.7,516401.1,EX20251126005474
2025-11-21,OMEGA_BROKING,CL971121,TATAMOTORS,SELL,70,875.65,61295.5,EX20251121005475
2025-11-23,OMEGA_BROKING,CL591588,RELIANCE,SELL,472,1969.03,929382.16,EX20251123005476
2025-11-20,OMEGA_BROKING,CL481531,KOTAKBANK,BUY,259,2956.77,765803.43,EX20251120005477
2025-11-25,OMEGA_BROKING,CL105411,TATAMOTORS,SELL,342,2793.87,955503.54,EX20251125005478
2025-11-22,BETA_INVEST,CL081841,LT,SELL,331,429.57,142187.67,EX20251122005479
2025-11-20,OMEGA_BROKING,CL070389,KOTAKBANK,BUY,194,701.81,136151.14,EX20251120005480
2025-11-25,ALPHA_SEC,CL907948,SBIN,SELL,16,2657.29,42516.64,EX20251125005481
2025-11-22,BETA_INVEST,CL076185,TATAMOTORS,BUY,13,1139.69,14815.97,EX20251122005482
2025-11-20,DELTA_TRADES,CL688098,SBIN,SELL,56,2025.13,113407.28,EX20251120005483
2025-11-23,DELTA_TRADES,CL533754,TATAMOTORS,BUY,440,1574.52,692788.8,EX20251123005484
2025-11-21,BETA_INVEST,CL177202,AXISBANK,BUY,201,1466.74,294814.74,EX20251121005485
2025-11-26,BETA_INVEST,CL974355,TATAMOTORS,BUY,401,648.84,260184.84,EX20251126005486
2025-11-25,OMEGA_BROKING,CL600948,KOTAKBANK,BUY,89,2692.64,239644.96,EX20251125005487
2025-11-21,OMEGA_BROKING,CL482898,INFY,SELL,415,1458.81,605406.15,EX20251121005488
2025-11-26,BETA_INVEST,CL734017,ICICIBANK,SELL,197,1322.57,260546.29,EX20251126005489
2025-11-25,ALPHA_SEC,CL605530,INFY,SELL,442,2589.13,1144395.46,EX20251125005490
2025-11-21,ALPHA_SEC,CL933178,ICICIBANK,SELL,451,698.34,314951.34,EX20251121005491
2025-11-20,BETA_INVEST,CL563801,ICICIBANK,SELL,26,2868.93,74592.18,EX20251120005492
2025-11-25,OMEGA_BROKING,CL312861,LT,BUY,250,1559.32,389830.0,EX20251125005493
2025-11-29,DELTA_TRADES,CL383293,SBIN,BUY,190,2179.84,414169.6,EX20251129005494
2025-11-20,DELTA_TRADES,CL637883,INFY,BUY,0,1596.22,0.0,EX20251120005495
2025-11-21,DELTA_TRADES,CL880139,ICICIBANK,BUY,392,424.04,166223.68,EX20251121005496
2025-11-29,DELTA_TRADES,CL389788,AXISBANK,BUY,17,1624.24,27612.08,EX20251129005497
2025-11-21,OMEGA_BROKING,CL926748,HDFC,BUY,338,2249.95,760483.1,EX20251121005498
2025-11-22,OMEGA_BROKING,CL892968,HDFC,SELL,290,2843.36,824574.4,EX20251122005499
2025-11-24,BETA_INVEST,CL410958,INFY,SELL,198,1506.07,298201.86,EX20251124005500
2025-11-20,ALPHA_SEC,CL144038,SBIN,BUY,180,2986.49,537568.2,EX20251120005501
2025-11-21,ALPHA_SEC,CL001600,KOTAKBANK,BUY,408,1396.84,569910.72,EX20251121005502
2025-11-26,ALPHA_SEC,CL553944,INFY,BUY,245,1459.28,357523.6,EX20251126005503
2025-11-20,OMEGA_BROKING,CL224335,TATAMOTORS,BUY,396,2234.64,884917.44,EX20251120005504
2025-11-25,DELTA_TRADES,CL994821,TATAMOTORS,BUY,187,2408.25,450342.75,EX20251125005505
2025-11-26,DELTA_TRADES,CL090134,ICICIBANK,SELL,309,499.06,154209.54,EX20251126005506
2025-11-22,OMEGA_BROKING,CL372731,TATAMOTORS,SELL,112,2632.03,294787.36,EX20251122005507
2025-11-25,OMEGA_BROKING,CL089438,AXISBANK,BUY,70,2190.6,153342.0,EX20251125005508
2025-11-22,ALPHA_SEC,CL678257,LT,BUY,177,1683.01,297892.77,EX20251122005509
2025-11-24,ALPHA_SEC,CL638192,ICICIBANK,SELL,31,1856.7,57557.7,EX20251124005510
2025-11-20,ALPHA_SEC,CL108005,RELIANCE,SELL,332,1036.79,344214.28,EX20251120005511
2025-11-25,BETA_INVEST,CL184254,ICICIBANK,SELL,0,2403.76,0.0,EX20251125005512
2025-11-23,DELTA_TRADES,CL927123,HDFC,BUY,356,1043.94,371642.64,EX20251123005513
2025-11-21,OMEGA_BROKING,CL370504,KOTAKBANK,BUY,202,1449.78,292855.56,EX20251121005514
2025-11-20,OMEGA_BROKING,CL996752,RELIANCE,SELL,62,2268.78,140664.36,EX20251120005515
2025-11-24,ALPHA_SEC,CL520410,TATAMOTORS,BUY,11,1045.61,11501.71,EX20251124005516
2025-11-26,OMEGA_BROKING,CL649750,TATAMOTORS,SELL,352,202.95,71438.4,EX20251126005517
2025-11-26,OMEGA_BROKING,CL031734,RELIANCE,SELL,81,834.35,67582.35,EX20251126005518
2025-11-26,OMEGA_BROKING,CL786182,INFY,BUY,392,244.58,95875.36,EX20251126005519
2025-11-20,DELTA_TRADES,CL039804,LT,SELL,449,808.68,363097.32,EX20251120005520
2025-11-26,DELTA_TRADES,CL211053,LT,SELL,402,1313.27,527934.54,EX20251126005521
2025-11-23,DELTA_TRADES,CL306451,RELIANCE,SELL,160,2386.0,381760.0,EX20251123005522
2025-11-21,ALPHA_SEC,CL674410,HDFC,BUY,51,196.28,10010.28,EX20251121005523
2025-11-29,OMEGA_BROKING,CL627401,HDFC,SELL,492,2340.93,1151737.56,EX20251129005524
2025-11-20,BETA_INVEST,CL766979,TATAMOTORS,BUY,259,2262.63,586021.17,EX20251120005525
2025-11-21,OMEGA_BROKING,CL833446,AXISBANK,SELL,185,2146.84,397165.4,EX20251121005526
2025-11-23,BETA_INVEST,CL190327,HDFC,BUY,152,1531.97,232859.44,EX20251123005527
2025-11-26,OMEGA_BROKING,CL092173,AXISBANK,BUY,224,2313.93,518320.32,EX20251126005528
2025-11-23,ALPHA_SEC,CL129382,LT,BUY,189,641.86,121311.54,EX20251123005529
2025-11-26,OMEGA_BROKING,CL649915,RELIANCE,SELL,163,2661.79,433871.77,EX20251126005530
2025-11-23,OMEGA_BROKING,CL717674,SBIN,BUY,216,457.33,98783.28,EX20251123005531
2025-11-22,OMEGA_BROKING,CL072421,AXISBANK,SELL,365,2654.15,968764.75,EX20251122005532
2025-11-22,OMEGA_BROKING,CL994220,ICICIBANK,BUY,249,2923.79,728023.71,EX20251122005533
2025-11-25,OMEGA_BROKING,CL884811,TATAMOTORS,BUY,302,2756.3,832402.6,EX20251125005534
2025-11-25,DELTA_TRADES,CL174736,TATAMOTORS,SELL,77,2872.38,221173.26,EX20251125005535
2025-11-21,ALPHA_SEC,CL463150,ICICIBANK,SELL,82,1125.36,92279.52,EX20251121005536
2025-11-26,DELTA_TRADES,CL914372,TATAMOTORS,SELL,470,378.62,177951.4,EX20251126005537
2025-11-26,DELTA_TRADES,CL729852,KOTAKBANK,SELL,115,1883.85,216642.75,EX20251126005538
2025-11-25,DELTA_TRADES,CL633010,ITC,SELL,241,1262.14,304175.74,EX20251125005539
2025-11-25,OMEGA_BROKING,CL981522,KOTAKBANK,BUY,109,2725.8,297112.2,EX20251125005540
2025-11-20,OMEGA_BROKING,CL853229,HDFC,BUY,419,2839.22,1189633.18,EX20251120005541
2025-11-22,DELTA_TRADES,CL228237,LT,BUY,294,250.17,73549.98,EX20251122005542
2025-11-20,ALPHA_SEC,CL803148,SBIN,BUY,167,1041.69,173962.23,EX20251120005543
2025-11-22,OMEGA_BROKING,CL671070,KOTAKBANK,SELL,101,2057.16,207773.16,EX20251122005544
2025-11-25,OMEGA_BROKING,CL445407,TATAMOTORS,BUY,276,2258.99,623481.24,EX20251125005545
2025-11-21,BETA_INVEST,CL544550,LT,SELL,441,2116.28,933279.48,EX20251121005546
2025-11-20,ALPHA_SEC,CL350425,RELIANCE,SELL,217,1421.82,308534.94,EX20251120005547
2025-11-20,ALPHA_SEC,CL558164,ITC,BUY,16,179.62,2873.92,EX20251120005548
2025-11-20,OMEGA_BROKING,CL238673,KOTAKBANK,BUY,101,582.12,58794.12,EX20251120005549
2025-11-21,DELTA_TRADES,CL348984,RELIANCE,SELL,202,1633.64,329995.28,EX20251121005550
2025-11-29,DELTA_TRADES,CL515703,RELIANCE,SELL,95,2087.99,198359.05,EX20251129005551
2025-11-20,ALPHA_SEC,CL843348,LT,SELL,454,2162.37,981715.98,EX20251120005552
2025-11-21,DELTA_TRADES,CL203348,HDFC,SELL,153,450.46,68920.38,EX20251121005553
2025-11-23,ALPHA_SEC,CL048811,TATAMOTORS,SELL,183,1611.85,294968.55,EX20251123005554
2025-11-24,BETA_INVEST,CL038455,KOTAKBANK,BUY,389,1086.59,422683.51,EX20251124005555
2025-11-29,OMEGA_BROKING,CL739427,TATAMOTORS,SELL,328,824.37,270393.36,EX20251129005556
2025-11-20,OMEGA_BROKING,CL067162,TATAMOTORS,BUY,14,294.09,4117.26,EX20251120005557
2025-11-25,DELTA_TRADES,CL274729,INFY,BUY,204,1470.09,299898.36,EX20251125005558
2025-11-21,OMEGA_BROKING,CL446406,HDFC,SELL,310,1162.51,360378.1,EX20251121005559
2025-11-21,BETA_INVEST,CL784872,TATAMOTORS,SELL,285,928.46,264611.1,EX20251121005560
2025-11-20,DELTA_TRADES,CL953175,INFY,BUY,115,471.84,54261.6,EX20251120005561
2025-11-21,BETA_INVEST,CL225056,ICICIBANK,SELL,159,2276.2,361915.8,EX20251121005562
2025-11-22,ALPHA_SEC,CL255372,RELIANCE,SELL,247,2604.48,643306.56,EX20251122005563
2025-11-25,BETA_INVEST,CL441490,SBIN,BUY,66,162.2,10705.2,EX20251125005564
2025-11-22,ALPHA_SEC,CL441092,KOTAKBANK,SELL,430,1666.06,716405.8,EX20251122005565
