DP_Client_ID,ISIN_Code,Security_Desc,Holding,Pledge_Qty,MktPrice,HoldingValue
CL400811,INE009A01021,INFOSYS LTD DVR,2245,0,394.68,886056.6
CL228024,INE062A01020,STATE BANK OF INDIA,1609,0,534.15,859447.35
CL750372,INE155A01022,TATA MOTORS LTD,1322,0,2628.17,3474440.74
CL130527,INE001A01036,HDFC BANK LTD,276,0,2507.72,692130.72
CL827762,INE154A01025,ITC LTD EQ,1795,0,1207.27,2167049.65
CL240508,INE238A01026,AXIS BANK LTD EQ,1607,0,526.38,845892.66
CL395889,INE062A01020,STATE BANK OF INDIA,536,0,2004.04,1074165.44
CL361644,INE018A01030,LARSEN AND TOUBRO,3018,0,314.72,949824.96
CL846436,INE090A01021,ICICI BANK LTD,2644,354,2876.18,7604619.92
CL178691,INE009A01021,INFOSYS LTD,3126,0,1081.92,3382081.92
CL956033,INE238A01026,AXIS BANK LTD EQ,2292,0,307.35,704446.2
CL909547,INE237A01028,KOTAK MAHINDRA BANK,3305,0,1652.81,5462537.05
CL878195,INE062A01020,STATE BANK OF INDIA,218,0,2987.08,651183.44
CL057516,INE062A01020,STATE BANK OF INDIA,214,0,1115.0,238610.0
CL748087,INE002A01018,RELIANCE INDS LTD EQ,3338,230,676.23,2257255.74
CL073077,INE154A01025,ITC LTD EQ,2132,0,821.24,1750883.68
CL070889,INE154A01025,ITC LTD EQ,1344,0,470.31,632096.64
CL209384,INE001A01036,HDFC BANK LTD,2047,0,770.83,1577889.01
CL390519,INE002A01018,RELIANCE INDS LTD EQ,3464,59,2606.71,9029643.44
CL416016,INE018A01030,LARSEN AND TOUBRO,2777,0,2824.13,7842609.01
CL306881,INE155A01022,TATA MOTORS LTD,205,0,464.75,95273.75
CL949246,INE154A01025,ITC LTD EQ,3197,417,475.05,1518734.85
CL029800,INE238A01026,AXIS BANK LTD EQ,3110,0,2293.6,7133096.0
CL297498,INE002A01018,RELIANCE INDS LTD EQ,1734,0,854.4,1481529.6
CL951049,INE155A01022,TATA MOTORS LTD,224,0,740.03,165766.72
CL793517,INE002A01018,RELIANCE INDS LTD DVR EQ,575,0,2471.91,1421348.25
CL113202,INE002A01018,RELIANCE INDS LTD EQ,2117,0,285.81,605059.77
CL787476,INE018A01030,LARSEN AND TOUBRO,2624,0,998.7,2620588.8
CL610102,INE154A01025,ITC LTD EQ,1215,0,2473.32,3005083.8
CL264329,INE062A01020,STATE BANK OF INDIA,1480,0,2111.01,3124294.8
CL291953,INE238A01026,AXIS BANK LTD EQ,1227,0,2746.51,3369967.77
CL227228,INE002A01018,RELIANCE INDS LTD EQ,1482,0,1473.45,2183652.9
CL351782,INE237A01028,KOTAK MAHINDRA BANK,390,0,853.2,332748.0
CL578309,INE155A01022,TATA MOTORS LTD DVR,1569,0,2963.7,4650045.3
CL945364,INE155A01022,TATA MOTORS LTD,2669,0,2798.36,7468822.84
CL756686,INE001A01036,HDFC BANK LTD DVR,2851,0,824.37,2350278.87
CL085717,INE154A01025,ITC LTD EQ,83,0,2279.45,189194.35
CL617319,INE002A01018,RELIANCE INDS LTD EQ,1116,0,1199.25,1338363.0
CL477859,INE002A01018,RELIANCE INDS LTD EQ,2607,0,1140.68,2973752.76
CL538454,INE018A01030,LARSEN AND TOUBRO,447,0,2848.44,1273252.68
CL484038,INE062A01020,STATE BANK OF INDIA,1021,0,1279.37,1306236.77
CL348974,INE062A01020,STATE BANK OF INDIA,2702,0,2579.66,6970241.32
CL450224,INE237A01028,KOTAK MAHINDRA BANK,1363,184,1937.49,2640798.87
CL545191,INE002A01018,RELIANCE INDS LTD EQ,2685,0,2931.08,7869949.8
CL488160,INE090A01021,ICICI BANK LTD,2193,0,397.28,871235.04
CL437507,INE238A01026,AXIS BANK LTD EQ,1816,0,1781.59,3235367.44
CL190704,INE001A01036,HDFC BANK LTD,2475,0,1838.23,4549619.25
CL725656,INE154A01025,ITC LTD EQ,1998,0,2018.8,4033562.4
CL779202,INE238A01026,AXIS BANK LTD EQ,2212,0,1890.82,4182493.84
CL648044,INE018A01030,LARSEN AND TOUBRO,1561,0,2454.86,3832036.46
CL012827,INE018A01030,LARSEN AND TOUBRO,694,0,227.69,158016.86
CL118157,INE155A01022,TATA MOTORS LTD,1498,0,410.3,614629.4
CL570752,INE002A01018,RELIANCE INDS LTD EQ,2682,0,473.69,1270436.58
CL234585,INE001A01036,HDFC BNK LTD,2973,0,240.26,714292.98
CL339923,INE062A01020,STATE BANK OF INDIA,2558,447,2608.68,6673003.44
CL786442,INE062A01020,STATE BANK OF INDIA,1541,0,2387.85,3679676.85
CL859139,INE237A01028,KOTAK MAHINDRA BANK,2334,0,2813.48,6566662.32
CL459744,INE090A01021,ICICI BANK LTD,866,0,1895.86,1641814.76
CL800813,INE001A01036,HDFC BANK LTD,54,0,2895.05,156332.7
CL076842,INE002A01018,RELIANCE INDS LTD DVR EQ,2908,0,422.79,1229473.32
CL348757,INE155A01022,TATA MOTORS LTD,861,459,1073.4,924197.4
CL473009,INE001A01036,HDFC BANK LTD,2606,0,1212.38,3159462.28
CL560762,INE001A01036,HDFC BANK LTD,2429,410,960.6,2333297.4
CL719367,INE062A01020,STATE BANK OF INDIA,2518,0,2764.02,6959802.36
CL724052,INE154A01025,ITC LTD EQ,2671,0,882.9,2358225.9
CL201166,INE009A01021,INFOSYS LTD,2255,0,1550.47,3496309.85
CL630069,INE238A01026,AXIS BANK LTD EQ,2706,0,996.16,2695608.96
CL456862,INE018A01030,LARSEN AND TOUBRO,559,0,313.42,175201.78
CL060596,INE002A01018,RELIANCE INDS LTD DVR EQ,2102,0,2172.62,4566847.24
CL310194,INE001A01036,HDFC BANK LTD,442,0,622.37,275087.54
CL665327,INE238A01026,AXIS BANK LTD EQ,437,0,1042.11,455402.07
CL426108,INE002A01018,RELIANCE INDS LTD EQ,1020,0,136.75,139485.0
CL667095,INE002A01018,RELIANCE INDS LTD DVR EQ,2383,440,2506.59,5973203.97
CL448384,INE155A01022,TATA MOTORS LTD,1762,0,2931.23,5164827.26
CL321912,INE001A01036,HDFC BANK LTD,1474,395,845.99,1246989.26
CL436854,INE018A01030,LARSEN AND TOUBRO,1517,0,2169.13,3290570.21
CL227452,INE237A01028,KOTAK MAHINDRA BANK,1189,0,853.1,1014335.9
CL333823,INE237A01028,KOTAK MAHINDRA BANK,3356,0,426.16,1430192.96
CL115817,INE155A01022,TATA MOTORS LTD,2810,400,1826.19,5131593.9
CL729281,INE154A01025,ITC LTD EQ,3226,121,2863.71,9238328.46
CL590476,INE238A01026,AXIS BANK LTD EQ,2408,448,2692.97,6484671.76
CL692432,INE009A01021,INFOSYS LTD,2330,0,999.89,2329743.7
CL645717,INE237A01028,KOTAK MAHINDRA BANK,2416,0,562.21,1358299.36
CL963913,INE155A01022,TATA MOTORS LTD,1242,59,679.64,844112.88
CL370129,INE018A01030,LARSEN AND TOUBRO,149,106,1473.58,219563.42
CL405961,INE155A01022,TATA MOTORS LTD,387,89,2698.7,1044396.9
CL118402,INE155A01022,TATA MOTORS LTD,81,0,1261.09,102148.29
CL364895,INE155A01022,TATA MOTORS LTD,127,0,2233.02,283593.54
CL437053,INE009A01021,INFOSYS LTD,3236,0,593.24,1919724.64
CL054081,INE237A01028,KOTAK MAHINDRA BANK,258,0,1120.93,289199.94
CL883778,INE238A01026,AXIS BANK LTD DVR EQ,2835,0,2076.17,5885941.95
CL264395,INE001A01036,HDFC BANK LTD DVR,813,0,2852.06,2318724.78
CL521221,INE002A01018,RELIANCE INDS LTD EQ,12,0,2613.74,31364.88
CL908506,INE009A01021,INFOSYS LTD,1889,0,2841.56,5367706.84
CL740016,INE009A01021,INFOSYS LTD,838,63,2932.4,2457351.2
CL986144,INE090A01021,ICICI BANK LTD,1812,0,930.61,1686265.32
CL651003,INE002A01018,RELIANCE INDS LTD EQ,41,0,592.37,24287.17
CL194589,INE002A01018,RELIANCE INDS LTD EQ,1768,0,1932.32,3416341.76
CL956595,INE154A01025,ITC LTD EQ,1889,0,1602.44,3027009.16
CL451538,INE018A01030,LARSEN AND TOUBRO,2501,0,547.1,1368297.1
CL084747,INE009A01021,INFOSYS LTD,2352,0,1841.31,4330761.12
CL203187,INE154A01025,ITC LTD EQ,2505,0,846.12,2119530.6
CL720404,INE002A01018,RELIANCE INDS LTD EQ,385,0,112.63,43362.55
CL832140,INE009A01021,INFOSYS LTD,1659,0,1836.34,3046488.06
CL988356,INE155A01022,TATA MOTORS LTD,967,417,2351.73,2274122.91
CL951230,INE154A01025,ITC LTD EQ,2594,0,318.09,825125.46
CL982182,INE062A01020,STATE BANK OF INDIA,397,19,2894.4,1149076.8
CL102507,INE001A01036,HDFC BANK LTD,1628,451,1229.41,2001479.48
CL491072,INE237A01028,KOTAK MAHINDRA BANK,421,0,1112.27,468265.67
CL266346,INE018A01030,LARSEN AND TOUBRO,1237,419,1928.16,2385133.92
CL399435,INE018A01030,LARSEN AND TOUBRO,2529,0,1952.25,4937240.25
CL767185,INE002A01018,RELIANCE INDS LTD EQ,2541,0,311.81,792309.21
CL120738,INE062A01020,STATE BANK OF INDIA,502,0,254.68,127849.36
CL851837,INE062A01020,STATE BNK OF INDIA,2163,0,1817.5,3931252.5
CL261829,INE018A01030,LARSEN AND TOUBRO,2298,0,776.13,1783546.74
CL347962,INE018A01030,LARSEN AND TOUBRO,934,0,2181.86,2037857.24
CL767776,INE238A01026,AXIS BANK LTD EQ,386,0,1882.04,726467.44
CL941694,INE237A01028,KOTAK MAHINDRA BANK,2418,0,344.67,833412.06
CL971078,INE002A01018,RELIANCE INDS LTD EQ,2199,0,1963.89,4318594.11
CL586326,INE018A01030,LARSEN AND TOUBRO,2306,0,2290.49,5281869.94
CL915874,INE001A01036,HDFC BANK LTD,1143,0,2406.35,2750458.05
CL186598,INE018A01030,LARSEN AND TOUBRO,2502,0,1412.88,3535025.76
CL134876,INE018A01030,LARSEN AND TOUBRO,2366,0,1551.42,3670659.72
CL308766,INE155A01022,TATA MOTORS LTD,123,19,695.85,85589.55
CL607910,INE155A01022,TATA MOTORS LTD,2867,0,2640.24,7569568.08
CL577323,INE001A01036,HDFC BANK LTD,996,0,437.8,436048.8
CL175004,INE155A01022,TATA MOTORS LTD,1172,0,1959.34,2296346.48
CL071759,INE238A01026,AXIS BANK LTD EQ,374,0,1484.52,555210.48
CL411673,INE154A01025,ITC LTD EQ,2085,0,316.49,659881.65
CL806082,INE155A01022,TATA MOTORS LTD,723,115,569.8,411965.4
CL700844,INE238A01026,AXIS BANK LTD EQ,2176,118,2876.71,6259720.96
CL384650,INE018A01030,LARSEN AND TOUBRO,3295,0,220.56,726745.2
CL668048,INE001A01036,HDFC BANK LTD,2482,0,1365.55,3389295.1
CL693836,INE009A01021,INFOSYS LTD,3437,0,2423.51,8329603.87
CL195344,INE155A01022,TATA MOTORS LTD,98,55,2218.07,217370.86
CL793842,INE009A01021,INFOSYS LTD DVR,1262,0,2789.27,3520058.74
CL180040,INE237A01028,KOTAK MAHINDRA BANK,3263,0,1290.43,4210673.09
CL844886,INE062A01020,STATE BANK OF INDIA,965,0,2635.29,2543054.85
CL543167,INE155A01022,TATA MOTORS LTD,2247,0,2018.77,4536176.19
CL457638,INE154A01025,ITC LTD EQ,1303,0,1451.71,1891578.13
CL074556,INE009A01021,INFOSYS LTD,1050,0,1287.79,1352179.5
CL471826,INE155A01022,TATA MOTORS LTD,2937,0,234.94,690018.78
CL566739,INE009A01021,INFOSYS LTD DVR,611,0,1031.78,630417.58
CL573274,INE154A01025,ITC LTD EQ,1522,0,1291.82,1966150.04
CL402655,INE090A01021,ICICI BANK LTD,1464,0,2268.48,3321054.72
CL256969,INE154A01025,ITC LTD EQ,3263,0,620.04,2023190.52
CL653573,INE237A01028,KOTAK MAHINDRA BANK,2396,0,827.16,1981875.36
CL528081,INE002A01018,RELIANCE INDS LTD EQ,515,0,1804.6,929369.0
CL698056,INE237A01028,KOTAK MAHINDRA BANK,944,0,2679.88,2529806.72
CL858710,INE002A01018,RELIANCE INDS LTD EQ,40,4,520.49,20819.6
CL698897,INE009A01021,INFOSYS LTD,2009,0,1120.07,2250220.63
CL228919,INE001A01036,HDFC BANK LTD,2744,0,2746.5,7536396.0
CL896907,INE002A01018,RELIANCE INDS LTD EQ,141,0,2251.25,317426.25
CL186419,INE154A01025,ITC LTD EQ,2234,0,256.15,572239.1
CL497281,INE018A01030,LARSEN AND TOUBRO,2762,0,1714.36,4735062.32
CL228140,INE238A01026,AXIS BANK LTD EQ,2117,0,2115.75,4479042.75
CL882790,INE001A01036,HDFC BANK LTD DVR,1389,0,332.6,461981.4
CL959859,INE090A01021,ICICI BANK LTD,2977,0,2695.62,8024860.74
CL606535,INE154A01025,ITC LTD DVR EQ,940,0,2725.0,2561500.0
CL616481,INE001A01036,HDFC BANK LTD DVR,157,136,1435.64,225395.48
CL106594,INE001A01036,HDFC BANK LTD,3049,0,814.44,2483227.56
CL834392,INE237A01028,KOTAK MAHINDRA BNK,33,0,941.25,31061.25
CL345291,INE090A01021,ICICI BANK LTD,716,0,1032.56,739312.96
CL634498,INE155A01022,TATA MOTORS LTD,10,0,1010.79,10107.9
CL459523,INE090A01021,ICICI BANK LTD,1808,0,2867.4,5184259.2
CL208754,INE002A01018,RELIANCE INDS LTD EQ,313,0,2615.68,818707.84
CL225341,INE090A01021,ICICI BANK LTD,2554,0,846.19,2161169.26
CL000098,INE155A01022,TATA MOTORS LTD,417,417,1970.66,821765.22
CL062427,INE002A01018,RELIANCE INDS LTD EQ,868,0,246.48,213944.64
CL262932,INE237A01028,KOTAK MAHINDRA BANK,1999,153,746.01,1491273.99
CL249140,INE090A01021,ICICI BANK LTD,1973,0,1873.71,3696829.83
CL159016,INE154A01025,ITC LTD EQ,3451,0,845.33,2917233.83
CL721144,INE155A01022,TATA MOTORS LTD,2557,0,2626.59,6716190.63
CL826211,INE018A01030,LARSEN AND TOUBRO,794,0,2825.36,2243335.84
CL958771,INE062A01020,STATE BANK OF INDIA,2877,0,1381.9,3975726.3
CL992425,INE002A01018,RELIANCE INDS LTD EQ,1230,0,646.68,795416.4
CL887078,INE002A01018,RELIANCE INDS LTD EQ,2833,445,2366.14,6703274.62
CL354325,INE090A01021,ICICI BANK LTD,801,0,858.51,687666.51
CL736944,INE001A01036,HDFC BANK LTD,46,0,729.86,33573.56
CL882233,INE237A01028,KOTAK MAHINDRA BNK,1287,0,1199.65,1543949.55
CL352955,INE001A01036,HDFC BANK LTD,141,0,403.9,56949.9
CL788219,INE238A01026,AXIS BANK LTD EQ,2362,0,1215.7,2871483.4
CL620998,INE238A01026,AXIS BANK LTD EQ,1171,0,1834.29,2147953.59
CL243271,INE001A01036,HDFC BANK LTD,502,0,1432.8,719265.6
CL470798,INE062A01020,STATE BANK OF INDIA,497,252,2637.8,1310986.6
CL606600,INE018A01030,LARSEN AND TOUBRO,2133,0,350.3,747189.9
CL806389,INE155A01022,TATA MOTORS LTD DVR,2140,0,2452.6,5248564.0
CL823098,INE002A01018,RELIANCE INDS LTD EQ,2603,0,2695.3,7015865.9
CL411557,INE009A01021,INFOSYS LTD,1341,0,299.34,401414.94
CL988203,INE090A01021,ICICI BANK LTD,1907,0,2664.45,5081106.15
CL456316,INE154A01025,ITC LTD EQ,1350,0,948.37,1280299.5
CL241968,INE009A01021,INFOSYS LTD,3399,0,2687.83,9135934.17
CL038485,INE155A01022,TATA MOTORS LTD,1748,0,1175.74,2055193.52
CL825823,INE009A01021,INFOSYS LTD DVR,2710,0,149.63,405497.3
CL034466,INE238A01026,AXIS BANK LTD EQ,1434,0,2445.58,3506961.72
CL806763,INE090A01021,ICICI BANK LTD,574,0,2654.2,1523510.8
CL091863,INE154A01025,ITC LTD EQ,2945,0,2746.91,8089649.95
CL004570,INE090A01021,ICICI BANK LTD,3352,0,1149.71,3853827.92
CL080963,INE155A01022,TATA MOTORS LTD,513,0,1805.81,926380.53
CL723191,INE090A01021,ICICI BANK LTD,2845,0,967.64,2752935.8
CL814149,INE009A01021,INFOSYS LTD,1798,0,2456.66,4417074.68
CL014639,INE154A01025,ITC LTD EQ,2742,0,398.11,1091617.62
CL542325,INE090A01021,ICICI BANK LTD,3342,0,2675.74,8942323.08
CL849035,INE001A01036,HDFC BANK LTD,218,0,2193.81,478250.58
CL735809,INE002A01018,RELIANCE INDS LTD DVR EQ,248,0,207.92,51564.16
CL220654,INE018A01030,LARSEN AND TOUBRO,2422,481,2386.03,5778964.66
CL820936,INE062A01020,STATE BANK OF INDIA,1018,0,2525.12,2570572.16
CL235836,INE001A01036,HDFC BANK LTD,1808,0,1675.98,3030171.84
CL687774,INE002A01018,RELIANCE INDS LTD EQ,2354,0,605.69,1425794.26
CL135102,INE001A01036,HDFC BANK LTD,3137,0,2258.98,7086420.26
CL564612,INE001A01036,HDFC BANK LTD,2517,0,605.9,1525050.3
CL736795,INE155A01022,TATA MOTORS LTD,259,0,2867.95,742799.05
CL735310,INE018A01030,LARSEN AND TOUBRO,109,0,2898.49,315935.41
CL000950,INE001A01036,HDFC BNK LTD,702,0,609.21,427665.42
CL484886,INE154A01025,ITC LTD EQ,2657,0,1200.56,3189887.92
CL268869,INE001A01036,HDFC BANK LTD,1245,0,1542.65,1920599.25
CL753769,INE018A01030,LARSEN AND TOUBRO,1795,0,749.44,1345244.8
CL461903,INE009A01021,INFOSYS LTD,2121,0,1599.77,3393112.17
CL086400,INE002A01018,RELIANCE INDS LTD EQ,1643,444,2332.61,3832478.23
CL341101,INE009A01021,INFOSYS LTD,848,0,1654.95,1403397.6
CL400786,INE090A01021,ICICI BANK LTD,3219,0,2136.65,6877876.35
CL389807,INE001A01036,HDFC BANK LTD,1090,0,2054.65,2239568.5
CL667657,INE154A01025,ITC LTD EQ,1330,163,2698.04,3588393.2
CL151401,INE237A01028,KOTAK MAHINDRA BANK,3081,0,593.11,1827371.91
CL597487,INE002A01018,RELIANCE INDS LTD EQ,848,136,236.66,200687.68
CL990298,INE090A01021,ICICI BANK LTD,3025,0,1078.33,3261948.25
CL607918,INE002A01018,RELIANCE INDS LTD EQ,0,0,2094.7,0.0
CL397526,INE238A01026,AXIS BNK LTD EQ,2235,0,2740.32,6124615.2
CL745907,INE155A01022,TATA MOTORS LTD,1684,0,2732.67,4601816.28
CL862823,INE155A01022,TATA MOTORS LTD,2718,0,750.5,2039859.0
CL327777,INE238A01026,AXIS BANK LTD EQ,1175,0,1120.91,1317069.25
CL789101,INE009A01021,INFOSYS LTD,3035,0,1574.95,4779973.25
CL306821,INE001A01036,HDFC BANK LTD,1033,0,2219.26,2292495.58
CL536804,INE002A01018,RELIANCE INDS LTD EQ,1577,0,2048.26,3230106.02
CL831497,INE237A01028,KOTAK MAHINDRA BANK,3258,129,1498.57,4882341.06
CL339344,INE237A01028,KOTAK MAHINDRA BANK,2177,0,2212.57,4816764.89
CL202627,INE009A01021,INFOSYS LTD,1541,0,2839.23,4375253.43
CL269543,INE237A01028,KOTAK MAHINDRA BANK,3190,0,1097.27,3500291.3
CL384722,INE090A01021,ICICI BANK LTD,3482,0,516.62,1798870.84
CL308006,INE238A01026,AXIS BANK LTD EQ,1093,0,2576.49,2816103.57
CL307234,INE062A01020,STATE BANK OF INDIA,312,0,414.36,129280.32
CL406494,INE018A01030,LARSEN AND TOUBRO,48,0,154.93,7436.64
CL655951,INE237A01028,KOTAK MAHINDRA BANK,2167,0,1280.56,2774973.52
CL969231,INE062A01020,STATE BANK OF INDIA,2355,0,1641.43,3865567.65
CL826626,INE001A01036,HDFC BANK LTD,328,0,2982.41,978230.48
CL321397,INE001A01036,HDFC BANK LTD,2166,0,762.85,1652333.1
CL892225,INE238A01026,AXIS BANK LTD EQ,98,0,2979.38,291979.24
CL690797,INE062A01020,STATE BANK OF INDIA,2632,0,179.14,471496.48
CL985897,INE238A01026,AXIS BANK LTD EQ,1937,0,2854.1,5528391.7
CL037309,INE155A01022,TATA MOTORS LTD,1889,430,426.6,805847.4
CL318840,INE154A01025,ITC LTD EQ,1287,0,204.75,263513.25
CL806984,INE154A01025,ITC LTD EQ,496,0,627.61,311294.56
CL544980,INE090A01021,ICICI BANK LTD DVR,2533,0,2600.0,6585800.0
CL044543,INE238A01026,AXIS BANK LTD EQ,1279,50,2540.2,3248915.8
CL283870,INE018A01030,LARSEN AND TOUBRO,1117,232,987.86,1103439.62
CL262871,INE002A01018,RELIANCE INDS LTD EQ,2193,0,660.03,1447445.79
CL412188,INE238A01026,AXIS BANK LTD EQ,2772,302,765.63,2122326.36
CL157991,INE090A01021,ICICI BANK LTD,2561,0,482.78,1236399.58
CL110233,INE009A01021,INFOSYS LTD,686,323,1644.67,1128243.62
CL803643,INE009A01021,INFOSYS LTD,3013,0,2800.14,8436821.82
CL157096,INE155A01022,TATA MOTORS LTD,1174,0,993.31,1166145.94
CL059164,INE018A01030,LARSEN AND TOUBRO,2795,0,1748.39,4886750.05
CL103073,INE090A01021,ICICI BANK LTD,1701,0,1843.72,3136167.72
CL647413,INE018A01030,LARSEN AND TOUBRO,2694,0,1780.52,4796720.88
CL673976,INE154A01025,ITC LTD EQ,295,0,103.5,30532.5
CL130864,INE009A01021,INFOSYS LTD DVR,3223,0,385.97,1243981.31
CL759031,INE009A01021,INFOSYS LTD,1401,0,2391.45,3350421.45
CL647349,INE018A01030,LARSEN AND TOUBRO,690,338,2281.09,1573952.1
CL705967,INE155A01022,TATA MOTORS LTD,1392,0,605.43,842758.56
CL869562,INE090A01021,ICICI BANK LTD,2509,3,1626.7,4081390.3
CL672813,INE238A01026,AXIS BANK LTD EQ,1752,0,1144.35,2004901.2
CL839842,INE018A01030,LARSEN AND TOUBRO,431,0,2623.58,1130762.98
CL537260,INE090A01021,ICICI BANK LTD,1020,283,328.78,335355.6
CL951233,INE155A01022,TATA MOTORS LTD,918,0,1320.92,1212604.56
CL794496,INE062A01020,STATE BANK OF INDIA,482,0,1568.62,756074.84
CL477373,INE154A01025,ITC LTD EQ,3295,0,552.55,1820652.25
CL032094,INE154A01025,ITC LTD EQ,2598,0,1605.13,4170127.74
CL484279,INE237A01028,KOTAK MAHINDRA BANK,1404,0,2987.85,4194941.4
CL507939,INE001A01036,HDFC BANK LTD,895,101,1413.59,1265163.05
CL083177,INE154A01025,ITC LTD EQ,3247,0,2968.84,9639823.48
CL446996,INE018A01030,LARSEN AND TOUBRO,3385,279,2783.81,9423196.85
CL727313,INE001A01036,HDFC BANK LTD,742,0,490.86,364218.12
CL322205,INE062A01020,STATE BANK OF INDIA,2228,0,107.69,239933.32
CL200535,INE002A01018,RELIANCE INDS LTD EQ,3403,0,1204.56,4099117.68
CL752732,INE090A01021,ICICI BANK LTD DVR,2802,0,130.02,364316.04
CL162967,INE155A01022,TATA MOTORS LTD,488,0,955.15,466113.2
CL566458,INE090A01021,ICICI BNK LTD,1130,0,283.69,320569.7
CL738980,INE018A01030,LARSEN AND TOUBRO,1427,0,2993.61,4271881.47
CL214712,INE001A01036,HDFC BANK LTD,1576,0,336.05,529614.8
CL063713,INE154A01025,ITC LTD EQ,2330,0,2716.83,6330213.9
CL774250,INE018A01030,LARSEN AND TOUBRO,1551,0,355.73,551737.23
CL404212,INE018A01030,LARSEN AND TOUBRO,688,0,643.32,442604.16
CL987307,INE062A01020,STATE BNK OF INDIA,2318,55,2811.58,6517242.44
CL861699,INE001A01036,HDFC BANK LTD,759,472,827.51,628080.09
CL606108,INE155A01022,TATA MOTORS LTD,937,158,266.61,249813.57
CL760459,INE155A01022,TATA MOTORS LTD,2823,0,1970.4,5562439.2
CL757215,INE002A01018,RELIANCE INDS LTD EQ,401,0,2942.26,1179846.26
CL364161,INE155A01022,TATA MOTORS LTD,2463,0,2250.94,5544065.22
CL946937,INE009A01021,INFOSYS LTD DVR,163,0,556.08,90641.04
CL281142,INE002A01018,RELIANCE INDS LTD EQ,858,0,279.79,240059.82
CL984568,INE002A01018,RELIANCE INDS LTD EQ,1312,16,612.37,803429.44
CL543947,INE238A01026,AXIS BANK LTD DVR EQ,2457,176,768.21,1887491.97
CL753186,INE009A01021,INFOSYS LTD,1449,0,2429.51,3520359.99
CL436690,INE009A01021,INFOSYS LTD,3492,0,2129.79,7437226.68
CL488591,INE002A01018,RELIANCE INDS LTD EQ,918,0,2274.62,2088101.16
CL563757,INE018A01030,LARSEN AND TOUBRO,3105,0,764.58,2374020.9
CL047052,INE090A01021,ICICI BANK LTD,1989,0,1509.73,3002852.97
CL069453,INE001A01036,HDFC BANK LTD,2979,0,1468.04,4373291.16
CL390570,INE002A01018,RELIANCE INDS LTD EQ,1570,0,1803.39,2831322.3
CL647169,INE237A01028,KOTAK MAHINDRA BANK,3040,0,2948.31,8962862.4
CL623103,INE238A01026,AXIS BANK LTD EQ,1973,0,2497.75,4928060.75
CL809041,INE002A01018,RELIANCE INDS LTD EQ,3392,0,2745.11,9311413.12
CL189458,INE237A01028,KOTAK MAHINDRA BANK,3090,0,1158.6,3580074.0
CL013627,INE238A01026,AXIS BANK LTD EQ,1604,0,1883.28,3020781.12
CL718895,INE155A01022,TATA MOTORS LTD,1131,251,2775.78,3139407.18
CL888831,INE154A01025,ITC LTD EQ,1256,0,310.79,390352.24
CL365656,INE002A01018,RELIANCE INDS LTD EQ,1223,0,661.53,809051.19
CL221021,INE238A01026,AXIS BNK LTD EQ,407,0,2986.2,1215383.4
CL047508,INE237A01028,KOTAK MAHINDRA BANK,2525,61,2577.18,6507379.5
CL007855,INE009A01021,INFOSYS LTD,3228,469,1027.85,3317899.8
CL107714,INE062A01020,STATE BANK OF INDIA,2613,0,270.52,706868.76
CL703012,INE154A01025,ITC LTD DVR EQ,3010,443,602.98,1814969.8
CL283155,INE090A01021,ICICI BNK LTD,2319,0,927.32,2150455.08
CL745747,INE001A01036,HDFC BANK LTD,1782,0,2232.94,3979099.08
CL706779,INE062A01020,STATE BANK OF INDIA,333,0,1321.0,439893.0
CL641065,INE154A01025,ITC LTD EQ,2690,0,2555.44,6874133.6
CL039123,INE155A01022,TATA MOTORS LTD DVR,544,0,1117.59,607968.96
CL467723,INE155A01022,TATA MOTORS LTD,580,30,816.47,473552.6
CL424992,INE154A01025,ITC LTD EQ,3072,0,1607.57,4938455.04
CL150891,INE001A01036,HDFC BANK LTD DVR,1445,393,1746.82,2524154.9
CL013390,INE154A01025,ITC LTD EQ,2545,0,691.19,1759078.55
CL701665,INE009A01021,INFOSYS LTD,2150,0,2327.3,5003695.0
CL726639,INE238A01026,AXIS BANK LTD EQ,2635,0,2292.78,6041475.3
CL613925,INE155A01022,TATA MOTORS LTD,2263,0,472.37,1068973.31
CL947911,INE062A01020,STATE BANK OF INDIA,265,0,1609.91,426626.15
CL363323,INE002A01018,RELIANCE INDS LTD EQ,516,0,2886.61,1489490.76
CL936179,INE002A01018,RELIANCE INDS LTD EQ,2230,0,102.46,228485.8
CL918956,INE018A01030,LARSEN AND TOUBRO,1009,0,2156.84,2176251.56
CL020992,INE002A01018,RELIANCE INDS LTD EQ,1560,0,2934.09,4577180.4
CL534333,INE018A01030,LARSEN AND TOUBRO,3007,0,181.49,545740.43
CL962039,INE238A01026,AXIS BANK LTD EQ,662,0,304.42,201526.04
CL836000,INE062A01020,STATE BANK OF INDIA,2547,0,2484.47,6327945.09
CL694938,INE090A01021,ICICI BANK LTD,565,0,258.96,146312.4
CL473897,INE009A01021,INFOSYS LTD,3496,0,1415.16,4947399.36
CL993653,INE001A01036,HDFC BANK LTD,300,0,2919.02,875706.0
CL561428,INE001A01036,HDFC BANK LTD,1945,0,1870.4,3637928.0
CL593315,INE001A01036,HDFC BANK LTD DVR,1686,0,1946.45,3281714.7
CL221705,INE009A01021,INFOSYS LTD DVR,3405,0,1647.44,5609533.2
CL115932,INE018A01030,LARSEN AND TOUBRO,1890,0,1002.86,1895405.4
