trade_date,broker_code,client,ticker,side,quantity,price,amt
2025-11-25,ALPHA_SEC,CL959330,AXISBANK,SELL,87,1994.92,173558.04
2025-11-24,BETA_INVEST,CL788440,TATAMOTORS,BUY,286,235.96,67484.56
2025-11-24,ALPHA_SEC,CL774222,ICICIBANK,BUY,14,1109.2,15528.8
2025-11-26,BETA_INVEST,CL022815,SBIN,SELL,262,2138.0,560156.0
2025-11-23,DELTA_TRADES,CL362200,ICICIBANK,SELL,132,588.27,77651.64
2025-11-24,ALPHA_SEC,CL729027,ITC,SELL,43,2141.87,92100.41
2025-11-22,ALPHA_SEC,CL633724,KOTAKBANK,BUY,201,1916.46,385208.46
2025-11-23,BETA_INVEST,CL074234,RELIANCE,BUY,197,2130.56,419720.32
2025-11-22,DELTA_TRADES,CL260102,TATAMOTORS,BUY,295,1511.97,446031.15
2025-11-24,DELTA_TRADES,CL634290,RELIANCE,SELL,21,447.94,9406.74
2025-11-25,BETA_INVEST,CL208480,INFY,BUY,108,1940.74,209599.92
2025-11-20,OMEGA_BROKING,CL614305,TATAMOTORS,SELL,139,760.35,105688.65
2025-11-21,OMEGA_BROKING,CL957195,KOTAKBANK,SELL,249,853.0,212397.0
2025-11-24,ALPHA_SEC,CL432754,LT,BUY,130,380.25,49432.5
2025-11-23,BETA_INVEST,CL685597,HDFC,BUY,116,1267.72,147055.52
2025-11-20,OMEGA_BROKING,CL736526,HDFC,SELL,165,646.18,106619.7
2025-11-21,OMEGA_BROKING,CL111607,KOTAKBANK,SELL,1,1429.0,1429.0
2025-11-20,OMEGA_BROKING,CL963501,HDFC,BUY,92,1060.51,97566.92
2025-11-20,BETA_INVEST,CL832032,TATAMOTORS,BUY,126,1583.87,199567.62
2025-11-22,BETA_INVEST,CL611043,HDFC,SELL,218,1177.01,256588.18
2025-11-22,ALPHA_SEC,CL541198,INFY,BUY,69,2245.64,154949.16
2025-11-25,DELTA_TRADES,CL582013,RELIANCE,SELL,22,1487.98,32735.56
2025-11-22,BETA_INVEST,CL747070,HDFC,SELL,214,1526.78,326730.92
2025-11-26,ALPHA_SEC,CL541535,HDFC,BUY,151,1778.43,268542.93
2025-11-20,BETA_INVEST,CL144376,HDFC,BUY,26,1176.55,30590.3
2025-11-20,DELTA_TRADES,CL923509,AXISBANK,SELL,251,771.15,193558.65
2025-11-24,ALPHA_SEC,CL529541,RELIANCE,SELL,228,399.59,91106.52
2025-11-21,DELTA_TRADES,CL330183,SBIN,SELL,113,175.74,19858.62
2025-11-23,OMEGA_BROKING,CL933504,TATAMOTORS,BUY,213,1333.33,283999.29
2025-11-23,DELTA_TRADES,CL527287,KOTAKBANK,SELL,13,400.94,5212.22
2025-11-25,OMEGA_BROKING,CL517959,SBIN,SELL,165,1613.57,266239.05
2025-11-25,BETA_INVEST,CL746951,INFY,BUY,14,2423.83,33933.62
2025-11-20,OMEGA_BROKING,CL958506,HDFC,BUY,170,341.13,57992.1
2025-11-24,ALPHA_SEC,CL249502,ITC,BUY,119,1007.84,119932.96
2025-11-25,ALPHA_SEC,CL902366,RELIANCE,SELL,216,1628.88,351838.08
2025-11-22,BETA_INVEST,CL197361,RELIANCE,SELL,109,244.15,26612.35
2025-11-25,BETA_INVEST,CL478285,ITC,SELL,239,601.16,143677.24
2025-11-26,OMEGA_BROKING,CL117731,LT,BUY,87,362.26,31516.62
2025-11-24,ALPHA_SEC,CL897339,LT,BUY,298,1927.82,574490.36
2025-11-24,BETA_INVEST,CL491693,INFY,BUY,28,607.45,17008.6
2025-11-26,BETA_INVEST,CL313925,HDFC,BUY,175,1621.16,283703.0
2025-11-25,OMEGA_BROKING,CL396408,AXISBANK,BUY,299,398.64,119193.36
2025-11-23,BETA_INVEST,CL987310,INFY,BUY,241,1533.92,369674.72
2025-11-20,OMEGA_BROKING,CL146343,TATAMOTORS,SELL,128,719.59,92107.52
2025-11-22,ALPHA_SEC,CL979648,HDFC,BUY,121,1856.56,224643.76
2025-11-23,ALPHA_SEC,CL793071,ITC,BUY,137,2075.38,284327.06
2025-11-26,DELTA_TRADES,CL746506,ICICIBANK,BUY,125,907.31,113413.75
2025-11-22,BETA_INVEST,CL930354,ICICIBANK,SELL,50,239.64,11982.0
2025-11-23,ALPHA_SEC,CL575563,TATAMOTORS,BUY,155,547.81,84910.55
2025-11-22,DELTA_TRADES,CL256529,AXISBANK,SELL,286,1785.88,510761.68
2025-11-20,OMEGA_BROKING,CL506130,ICICIBANK,SELL,168,1836.51,308533.68
2025-11-23,OMEGA_BROKING,CL964259,AXISBANK,BUY,150,847.7,127155.0
2025-11-26,OMEGA_BROKING,CL533352,SBIN,BUY,186,848.96,157906.56
2025-11-21,BETA_INVEST,CL298353,LT,BUY,171,1527.99,261286.29
2025-11-21,BETA_INVEST,CL019754,ITC,BUY,77,974.98,75073.46
2025-11-22,OMEGA_BROKING,CL971428,HDFC,BUY,143,2399.24,343091.32
2025-11-25,DELTA_TRADES,CL289633,TATAMOTORS,BUY,125,1739.13,217391.25
2025-11-21,DELTA_TRADES,CL597073,SBIN,BUY,106,1892.85,200642.1
2025-11-23,DELTA_TRADES,CL431680,LT,SELL,10,549.27,5492.7
2025-11-20,ALPHA_SEC,CL588107,LT,BUY,4,286.9,1147.6
2025-11-24,ALPHA_SEC,CL229727,HDFC,BUY,7,2086.37,14604.59
2025-11-24,OMEGA_BROKING,CL783389,HDFC,BUY,143,2265.46,323960.78
2025-11-24,ALPHA_SEC,CL022026,INFY,BUY,57,1372.97,78259.29
2025-11-26,ALPHA_SEC,CL445919,KOTAKBANK,BUY,132,170.34,22484.88
2025-11-23,ALPHA_SEC,CL037093,KOTAKBANK,SELL,205,2320.23,475647.15
2025-11-26,OMEGA_BROKING,CL378025,INFY,BUY,283,1268.36,358945.88
2025-11-20,ALPHA_SEC,CL334886,HDFC,SELL,127,1779.37,225979.99
2025-11-24,BETA_INVEST,CL282821,ITC,BUY,225,2419.04,544284.0
2025-11-26,DELTA_TRADES,CL394569,KOTAKBANK,SELL,218,1728.41,376793.38
2025-11-26,DELTA_TRADES,CL491348,INFY,BUY,160,1233.88,197420.8
2025-11-21,ALPHA_SEC,CL724311,SBIN,BUY,236,2294.64,541535.04
2025-11-21,DELTA_TRADES,CL003805,RELIANCE,BUY,94,1793.36,168575.84
2025-11-25,OMEGA_BROKING,CL424582,SBIN,BUY,261,141.91,37038.51
2025-11-22,ALPHA_SEC,CL492667,LT,BUY,257,431.86,110988.02
2025-11-21,OMEGA_BROKING,CL837461,ICICIBANK,BUY,280,1051.43,294400.4
2025-11-20,OMEGA_BROKING,CL326855,TATAMOTORS,BUY,39,160.49,6259.11
2025-11-26,DELTA_TRADES,CL677160,INFY,SELL,137,2456.37,336522.69
2025-11-24,OMEGA_BROKING,CL238152,TATAMOTORS,SELL,179,644.37,115342.23
2025-11-20,DELTA_TRADES,CL430068,ICICIBANK,SELL,92,1040.89,95761.88
2025-11-24,DELTA_TRADES,CL522712,AXISBANK,BUY,83,2328.27,193246.41
2025-11-23,ALPHA_SEC,CL146692,HDFC,BUY,203,662.18,134422.54
2025-11-21,BETA_INVEST,CL801294,TATAMOTORS,BUY,159,1094.48,174022.32
2025-11-22,OMEGA_BROKING,CL408395,LT,SELL,108,725.87,78393.96
2025-11-23,ALPHA_SEC,CL109528,LT,BUY,295,676.02,199425.9
2025-11-26,BETA_INVEST,CL980271,LT,BUY,44,2134.75,93929.0
2025-11-26,BETA_INVEST,CL892348,ITC,BUY,7,400.8,2805.6
2025-11-20,BETA_INVEST,CL579550,AXISBANK,SELL,172,1096.17,188541.24
2025-11-24,ALPHA_SEC,CL779420,ICICIBANK,BUY,23,1087.46,25011.58
2025-11-25,DELTA_TRADES,CL290536,HDFC,BUY,236,980.38,231369.68
2025-11-26,ALPHA_SEC,CL902505,ITC,BUY,96,516.42,49576.32
2025-11-25,DELTA_TRADES,CL982083,ICICIBANK,BUY,152,262.17,39849.84
2025-11-26,OMEGA_BROKING,CL549044,ITC,BUY,260,608.41,158186.6
2025-11-24,OMEGA_BROKING,CL581714,TATAMOTORS,SELL,137,640.0,87680.0
2025-11-25,OMEGA_BROKING,CL572096,TATAMOTORS,SELL,160,1761.29,281806.4
2025-11-26,ALPHA_SEC,CL748180,ITC,SELL,89,1084.93,96558.77
2025-11-23,OMEGA_BROKING,CL293530,SBIN,BUY,280,196.94,55143.2
2025-11-20,BETA_INVEST,CL966526,TATAMOTORS,SELL,97,271.04,26290.88
2025-11-20,DELTA_TRADES,CL701628,LT,SELL,141,2259.88,318643.08
2025-11-24,OMEGA_BROKING,CL130122,KOTAKBANK,BUY,69,146.16,10085.04
2025-11-22,DELTA_TRADES,CL705238,AXISBANK,SELL,157,1438.74,225882.18
2025-11-20,BETA_INVEST,CL349963,ITC,BUY,151,303.99,45902.49
2025-11-20,BETA_INVEST,CL883375,INFY,BUY,271,1368.37,370828.27
2025-11-25,DELTA_TRADES,CL372075,AXISBANK,SELL,299,864.42,258461.58
2025-11-26,ALPHA_SEC,CL369209,SBIN,SELL,255,1639.78,418143.9
2025-11-24,ALPHA_SEC,CL560453,HDFC,SELL,160,449.82,71971.2
2025-11-24,OMEGA_BROKING,CL788703,HDFC,BUY,267,2029.3,541823.1
2025-11-21,ALPHA_SEC,CL266990,ITC,SELL,223,2266.44,505416.12
2025-11-25,OMEGA_BROKING,CL130172,TATAMOTORS,SELL,61,2103.36,128304.96
2025-11-25,DELTA_TRADES,CL473147,INFY,BUY,257,1041.58,267686.06
2025-11-22,DELTA_TRADES,CL293448,ICICIBANK,SELL,19,1643.06,31218.14
2025-11-20,BETA_INVEST,CL917751,TATAMOTORS,SELL,49,1607.64,78774.36
2025-11-21,DELTA_TRADES,CL503544,KOTAKBANK,SELL,27,2443.71,65980.17
2025-11-23,DELTA_TRADES,CL641537,ICICIBANK,SELL,290,1940.36,562704.4
2025-11-21,BETA_INVEST,CL542798,RELIANCE,SELL,41,1407.56,57709.96
2025-11-26,ALPHA_SEC,CL001083,INFY,BUY,283,1115.33,315638.39
2025-11-20,DELTA_TRADES,CL053757,LT,SELL,215,2471.01,531267.15
2025-11-24,DELTA_TRADES,CL245126,SBIN,BUY,123,1472.3,181092.9
2025-11-20,BETA_INVEST,CL662865,LT,BUY,119,757.78,90175.82
2025-11-26,DELTA_TRADES,CL556924,TATAMOTORS,SELL,260,1457.72,379007.2
2025-11-25,ALPHA_SEC,CL002049,HDFC,SELL,293,854.76,250444.68
2025-11-22,DELTA_TRADES,CL494676,TATAMOTORS,SELL,39,2236.1,87207.9
2025-11-22,OMEGA_BROKING,CL132038,KOTAKBANK,SELL,169,1890.11,319428.59
2025-11-20,DELTA_TRADES,CL059794,AXISBANK,SELL,35,2415.57,84544.95
2025-11-25,BETA_INVEST,CL070235,AXISBANK,BUY,284,2283.68,648565.12
2025-11-22,ALPHA_SEC,CL394512,KOTAKBANK,SELL,180,1752.64,315475.2
2025-11-24,DELTA_TRADES,CL143138,ICICIBANK,BUY,68,2351.24,159884.32
2025-11-24,BETA_INVEST,CL173179,LT,SELL,278,509.68,141691.04
2025-11-26,ALPHA_SEC,CL495776,LT,SELL,49,318.42,15602.58
2025-11-24,ALPHA_SEC,CL196752,AXISBANK,BUY,161,1873.74,301672.14
2025-11-20,BETA_INVEST,CL668499,KOTAKBANK,BUY,263,1482.61,389926.43
2025-11-25,BETA_INVEST,CL440543,HDFC,SELL,262,1770.15,463779.3
2025-11-20,DELTA_TRADES,CL043478,AXISBANK,BUY,73,1302.09,95052.57
2025-11-20,OMEGA_BROKING,CL201598,HDFC,SELL,165,1050.71,173367.15
2025-11-25,DELTA_TRADES,CL552558,LT,BUY,121,1160.64,140437.44
2025-11-23,BETA_INVEST,CL259823,HDFC,SELL,258,2368.17,610987.86
2025-11-22,OMEGA_BROKING,CL891469,INFY,BUY,50,2408.6,120430.0
2025-11-25,OMEGA_BROKING,CL308246,INFY,SELL,228,1089.1,248314.8
2025-11-22,DELTA_TRADES,CL813241,KOTAKBANK,SELL,21,918.75,19293.75
2025-11-21,OMEGA_BROKING,CL499507,SBIN,BUY,224,1258.34,281868.16
2025-11-25,OMEGA_BROKING,CL450511,HDFC,SELL,65,2003.31,130215.15
2025-11-23,BETA_INVEST,CL754330,ITC,BUY,234,203.33,47579.22
2025-11-24,ALPHA_SEC,CL342156,ITC,SELL,135,267.7,36139.5
2025-11-25,DELTA_TRADES,CL376200,INFY,BUY,11,1220.64,13427.04
2025-11-22,OMEGA_BROKING,CL928705,ICICIBANK,SELL,257,846.08,217442.56
2025-11-21,ALPHA_SEC,CL047051,LT,BUY,209,1649.96,344841.64
2025-11-20,BETA_INVEST,CL455804,RELIANCE,BUY,181,2197.0,397657.0
2025-11-20,BETA_INVEST,CL124130,AXISBANK,SELL,202,314.49,63526.98
2025-11-23,BETA_INVEST,CL081238,AXISBANK,SELL,171,1268.47,216908.37
2025-11-21,OMEGA_BROKING,CL438497,SBIN,BUY,263,2387.98,628038.74
2025-11-22,BETA_INVEST,CL620052,AXISBANK,BUY,58,2484.98,144128.84
2025-11-25,OMEGA_BROKING,CL605248,HDFC,BUY,137,1197.5,164057.5
2025-11-21,DELTA_TRADES,CL203767,AXISBANK,BUY,81,885.22,71702.82
2025-11-23,OMEGA_BROKING,CL196722,ICICIBANK,SELL,134,1827.54,244890.36
2025-11-21,OMEGA_BROKING,CL245807,RELIANCE,SELL,61,1786.06,108949.66
2025-11-23,BETA_INVEST,CL796931,HDFC,SELL,120,585.79,70294.8
2025-11-24,DELTA_TRADES,CL379100,SBIN,BUY,38,661.0,25118.0
2025-11-26,ALPHA_SEC,CL862016,AXISBANK,SELL,195,624.26,121730.7
2025-11-20,BETA_INVEST,CL990397,AXISBANK,BUY,136,2470.77,336024.72
2025-11-22,BETA_INVEST,CL445461,LT,BUY,74,981.55,72634.7
2025-11-24,BETA_INVEST,CL002936,LT,BUY,50,647.86,32393.0
2025-11-23,ALPHA_SEC,CL680010,KOTAKBANK,SELL,98,232.86,22820.28
2025-11-23,ALPHA_SEC,CL833055,SBIN,SELL,230,1560.28,358864.4
2025-11-24,BETA_INVEST,CL514890,KOTAKBANK,SELL,176,1819.32,320200.32
2025-11-20,OMEGA_BROKING,CL514217,INFY,BUY,139,942.16,130960.24
2025-11-25,BETA_INVEST,CL045633,RELIANCE,BUY,64,1646.15,105353.6
2025-11-21,OMEGA_BROKING,CL242442,HDFC,BUY,6,1846.05,11076.3
2025-11-22,OMEGA_BROKING,CL371945,ITC,SELL,143,1596.92,228359.56
2025-11-21,OMEGA_BROKING,CL126427,INFY,SELL,12,2413.19,28958.28
2025-11-21,DELTA_TRADES,CL675349,RELIANCE,BUY,206,529.0,108974.0
2025-11-25,DELTA_TRADES,CL904122,AXISBANK,SELL,87,1316.11,114501.57
2025-11-22,DELTA_TRADES,CL252471,INFY,BUY,131,1743.34,228377.54
2025-11-23,BETA_INVEST,CL041871,AXISBANK,SELL,143,1517.52,217005.36
2025-11-21,OMEGA_BROKING,CL867146,HDFC,SELL,56,1610.63,90195.28
2025-11-21,ALPHA_SEC,CL608934,INFY,SELL,298,2180.33,649738.34
2025-11-21,OMEGA_BROKING,CL159906,ITC,BUY,1,728.23,728.23
2025-11-20,BETA_INVEST,CL664559,ITC,SELL,293,1750.5,512896.5
2025-11-20,ALPHA_SEC,CL445155,ITC,SELL,215,931.46,200263.9
2025-11-22,ALPHA_SEC,CL396908,HDFC,BUY,38,1307.57,49687.66
2025-11-26,BETA_INVEST,CL595270,TATAMOTORS,BUY,79,1133.69,89561.51
2025-11-25,DELTA_TRADES,CL483576,KOTAKBANK,BUY,101,193.77,19570.77
2025-11-24,ALPHA_SEC,CL505028,HDFC,SELL,118,1266.24,149416.32
2025-11-23,OMEGA_BROKING,CL544393,LT,SELL,52,1531.39,79632.28
2025-11-26,BETA_INVEST,CL505212,KOTAKBANK,SELL,274,1232.0,337568.0
2025-11-25,BETA_INVEST,CL558649,INFY,SELL,251,1428.67,358596.17
2025-11-23,BETA_INVEST,CL579386,HDFC,SELL,195,2004.71,390918.45
2025-11-20,BETA_INVEST,CL230200,SBIN,SELL,37,693.16,25646.92
2025-11-23,ALPHA_SEC,CL639367,RELIANCE,SELL,250,2258.29,564572.5
2025-11-20,OMEGA_BROKING,CL428333,AXISBANK,SELL,189,401.14,75815.46
2025-11-23,BETA_INVEST,CL275913,HDFC,SELL,17,636.68,10823.56
2025-11-21,ALPHA_SEC,CL992147,ICICIBANK,SELL,223,1389.97,309963.31
2025-11-26,BETA_INVEST,CL136576,ITC,SELL,171,1932.01,330373.71
2025-11-21,BETA_INVEST,CL704175,ITC,SELL,27,410.36,11079.72
2025-11-25,DELTA_TRADES,CL252286,INFY,BUY,257,1442.34,370681.38
2025-11-25,ALPHA_SEC,CL386671,INFY,BUY,195,2446.01,476971.95
2025-11-23,DELTA_TRADES,CL755972,KOTAKBANK,SELL,151,530.74,80141.74
2025-11-22,BETA_INVEST,CL373411,TATAMOTORS,SELL,2,137.08,274.16
2025-11-24,DELTA_TRADES,CL838266,TATAMOTORS,BUY,266,906.17,241041.22
2025-11-24,DELTA_TRADES,CL534834,LT,SELL,13,1403.75,18248.75
2025-11-21,BETA_INVEST,CL145749,KOTAKBANK,SELL,90,899.53,80957.7
2025-11-26,BETA_INVEST,CL146556,TATAMOTORS,BUY,174,682.46,118748.04
2025-11-22,OMEGA_BROKING,CL463854,TATAMOTORS,SELL,230,1154.23,265472.9
2025-11-22,BETA_INVEST,CL758915,ITC,SELL,281,988.27,277703.87
2025-11-25,OMEGA_BROKING,CL293854,KOTAKBANK,BUY,161,1362.25,219322.25
2025-11-21,OMEGA_BROKING,CL951855,TATAMOTORS,BUY,86,464.39,39937.54
2025-11-21,DELTA_TRADES,CL736621,ITC,SELL,81,637.64,51648.84
2025-11-22,OMEGA_BROKING,CL834585,TATAMOTORS,BUY,112,658.24,73722.88
2025-11-20,OMEGA_BROKING,CL561909,INFY,BUY,11,1489.75,16387.25
2025-11-24,ALPHA_SEC,CL247502,HDFC,BUY,35,1555.15,54430.25
2025-11-25,BETA_INVEST,CL190438,SBIN,BUY,217,1700.39,368984.63
2025-11-24,DELTA_TRADES,CL656673,AXISBANK,SELL,299,2495.2,746064.8
2025-11-21,DELTA_TRADES,CL519010,RELIANCE,BUY,232,1471.62,341415.84
2025-11-25,OMEGA_BROKING,CL304085,RELIANCE,BUY,195,1693.17,330168.15
2025-11-21,OMEGA_BROKING,CL390667,RELIANCE,SELL,154,799.05,123053.7
2025-11-25,BETA_INVEST,CL786991,HDFC,SELL,122,729.08,88947.76
2025-11-25,OMEGA_BROKING,CL463817,AXISBANK,SELL,85,185.67,15781.95
2025-11-25,BETA_INVEST,CL570876,ITC,SELL,87,754.61,65651.07
2025-11-22,ALPHA_SEC,CL980454,HDFC,BUY,209,1362.16,284691.44
2025-11-24,BETA_INVEST,CL356237,ICICIBANK,SELL,123,2169.0,266787.0
2025-11-21,ALPHA_SEC,CL261520,INFY,BUY,60,1522.48,91348.8
2025-11-24,DELTA_TRADES,CL577668,AXISBANK,SELL,22,688.1,15138.2
2025-11-20,ALPHA_SEC,CL702040,HDFC,BUY,255,1021.3,260431.5
2025-11-22,OMEGA_BROKING,CL415438,TATAMOTORS,SELL,90,1934.83,174134.7
2025-11-21,OMEGA_BROKING,CL483850,RELIANCE,SELL,289,1205.54,348401.06
2025-11-22,ALPHA_SEC,CL281234,ITC,BUY,210,1378.89,289566.9
2025-11-24,OMEGA_BROKING,CL771347,SBIN,SELL,93,1600.47,148843.71
2025-11-26,DELTA_TRADES,CL010405,RELIANCE,SELL,27,2197.04,59320.08
2025-11-23,BETA_INVEST,CL392721,INFY,BUY,35,868.42,30394.7
2025-11-21,BETA_INVEST,CL399967,LT,SELL,229,1664.75,381227.75
2025-11-25,ALPHA_SEC,CL138851,TATAMOTORS,SELL,3,778.71,2336.13
2025-11-21,DELTA_TRADES,CL382761,INFY,SELL,294,2370.61,696959.34
2025-11-21,BETA_INVEST,CL491026,ICICIBANK,SELL,49,621.26,30441.74
2025-11-26,ALPHA_SEC,CL566875,AXISBANK,SELL,60,707.93,42475.8
2025-11-26,ALPHA_SEC,CL718576,SBIN,SELL,196,1092.99,214226.04
2025-11-22,BETA_INVEST,CL178445,ITC,BUY,70,1088.18,76172.6
2025-11-26,OMEGA_BROKING,CL604238,INFY,BUY,225,1360.92,306207.0
2025-11-22,OMEGA_BROKING,CL309183,TATAMOTORS,BUY,14,792.32,11092.48
2025-11-22,DELTA_TRADES,CL868664,INFY,SELL,218,1559.62,339997.16
2025-11-26,OMEGA_BROKING,CL726531,INFY,SELL,272,2076.54,564818.88
2025-11-21,BETA_INVEST,CL209646,RELIANCE,SELL,269,1212.41,326138.29
2025-11-21,BETA_INVEST,CL102078,HDFC,SELL,62,1760.9,109175.8
2025-11-21,ALPHA_SEC,CL512627,AXISBANK,SELL,299,321.72,96194.28
2025-11-20,ALPHA_SEC,CL170870,INFY,SELL,45,2086.07,93873.15
2025-11-23,BETA_INVEST,CL445842,INFY,SELL,93,2483.4,230956.2
2025-11-24,ALPHA_SEC,CL830986,AXISBANK,BUY,86,1348.05,115932.3
2025-11-20,DELTA_TRADES,CL778352,TATAMOTORS,SELL,63,1426.36,89860.68
2025-11-24,ALPHA_SEC,CL191249,INFY,SELL,81,471.13,38161.53
2025-11-24,DELTA_TRADES,CL599780,SBIN,SELL,218,351.85,76703.3
2025-11-24,ALPHA_SEC,CL700039,LT,BUY,298,838.49,249870.02
2025-11-22,BETA_INVEST,CL935992,ICICIBANK,BUY,283,840.68,237912.44
2025-11-23,ALPHA_SEC,CL388862,LT,BUY,157,380.14,59681.98
2025-11-26,DELTA_TRADES,CL196199,AXISBANK,BUY,183,2213.34,405041.22
2025-11-24,DELTA_TRADES,CL073625,ITC,BUY,156,344.63,53762.28
2025-11-23,DELTA_TRADES,CL678027,SBIN,SELL,63,930.56,58625.28
2025-11-26,OMEGA_BROKING,CL097123,TATAMOTORS,SELL,111,2493.22,276747.42
2025-11-26,DELTA_TRADES,CL145307,AXISBANK,SELL,241,2370.08,571189.28
2025-11-20,BETA_INVEST,CL500235,AXISBANK,BUY,68,1901.9,129329.2
2025-11-26,OMEGA_BROKING,CL814687,HDFC,SELL,233,451.77,105262.41
2025-11-23,BETA_INVEST,CL432068,INFY,BUY,62,1970.63,122179.06
2025-11-25,DELTA_TRADES,CL328796,ICICIBANK,SELL,214,2003.68,428787.52
2025-11-20,OMEGA_BROKING,CL436687,ICICIBANK,SELL,142,1971.12,279899.04
2025-11-26,BETA_INVEST,CL964833,ITC,SELL,197,2494.05,491327.85
2025-11-22,DELTA_TRADES,CL803662,TATAMOTORS,SELL,44,1152.31,50701.64
2025-11-25,ALPHA_SEC,CL700155,SBIN,SELL,201,1677.1,337097.1
2025-11-24,DELTA_TRADES,CL896645,SBIN,SELL,241,1742.24,419879.84
2025-11-22,BETA_INVEST,CL428978,LT,BUY,90,1006.98,90628.2
2025-11-21,OMEGA_BROKING,CL074677,INFY,SELL,104,1253.16,130328.64
2025-11-20,BETA_INVEST,CL519460,HDFC,BUY,239,1034.87,247333.93
2025-11-24,BETA_INVEST,CL789894,ITC,SELL,117,1520.31,177876.27
2025-11-20,DELTA_TRADES,CL413142,INFY,BUY,210,1921.7,403557.0
2025-11-24,ALPHA_SEC,CL057559,HDFC,SELL,147,831.08,122168.76
2025-11-21,ALPHA_SEC,CL584595,INFY,BUY,138,673.77,92980.26
2025-11-20,OMEGA_BROKING,CL225609,HDFC,SELL,272,1882.4,512012.8
2025-11-22,DELTA_TRADES,CL084778,AXISBANK,SELL,300,342.25,102675.0
2025-11-26,DELTA_TRADES,CL805983,INFY,BUY,104,1993.57,207331.28
2025-11-25,BETA_INVEST,CL884726,SBIN,BUY,294,448.29,131797.26
2025-11-23,BETA_INVEST,CL160226,SBIN,BUY,227,1245.67,282767.09
2025-11-23,BETA_INVEST,CL797847,SBIN,SELL,190,1998.25,379667.5
2025-11-26,BETA_INVEST,CL679390,KOTAKBANK,BUY,261,2138.84,558237.24
2025-11-20,OMEGA_BROKING,CL420437,RELIANCE,BUY,93,313.62,29166.66
2025-11-22,ALPHA_SEC,CL015473,ICICIBANK,SELL,27,149.02,4023.54
2025-11-21,BETA_INVEST,CL797423,INFY,BUY,72,617.26,44442.72
2025-11-26,ALPHA_SEC,CL067660,INFY,BUY,99,821.29,81307.71
2025-11-23,OMEGA_BROKING,CL560716,AXISBANK,BUY,65,666.33,43311.45
2025-11-21,BETA_INVEST,CL637631,HDFC,BUY,13,2481.89,32264.57
2025-11-22,DELTA_TRADES,CL017253,KOTAKBANK,SELL,258,1655.07,427008.06
2025-11-26,OMEGA_BROKING,CL067065,KOTAKBANK,BUY,117,1298.64,151940.88
2025-11-26,BETA_INVEST,CL460069,HDFC,BUY,211,2160.93,455956.23
2025-11-20,OMEGA_BROKING,CL019945,INFY,SELL,15,1724.71,25870.65
2025-11-23,ALPHA_SEC,CL824213,KOTAKBANK,SELL,219,1089.92,238692.48
2025-11-25,DELTA_TRADES,CL488454,HDFC,SELL,115,1574.05,181015.75
2025-11-25,BETA_INVEST,CL181562,ICICIBANK,BUY,172,1510.73,259845.56
2025-11-22,OMEGA_BROKING,CL444498,LT,SELL,293,1201.91,352159.63
2025-11-24,BETA_INVEST,CL566380,TATAMOTORS,BUY,230,1541.64,354577.2
2025-11-25,OMEGA_BROKING,CL256370,RELIANCE,BUY,216,731.35,157971.6
2025-11-22,OMEGA_BROKING,CL433595,TATAMOTORS,BUY,230,599.05,137781.5
2025-11-20,BETA_INVEST,CL793052,RELIANCE,BUY,105,1562.99,164113.95
2025-11-26,OMEGA_BROKING,CL148606,ICICIBANK,BUY,204,676.08,137920.32
2025-11-24,DELTA_TRADES,CL064902,HDFC,SELL,293,1327.63,388995.59
2025-11-22,OMEGA_BROKING,CL987039,TATAMOTORS,BUY,105,1479.8,155379.0
2025-11-25,ALPHA_SEC,CL769393,TATAMOTORS,SELL,53,514.07,27245.71
2025-11-20,OMEGA_BROKING,CL887256,KOTAKBANK,SELL,161,285.25,45925.25
2025-11-21,OMEGA_BROKING,CL146354,ICICIBANK,BUY,84,224.63,18868.92
2025-11-21,ALPHA_SEC,CL195718,TATAMOTORS,SELL,108,158.69,17138.52
2025-11-20,BETA_INVEST,CL633281,INFY,SELL,271,2418.44,655397.24
2025-11-25,OMEGA_BROKING,CL983095,TATAMOTORS,SELL,280,1500.87,420243.6
2025-11-23,BETA_INVEST,CL809204,AXISBANK,BUY,291,226.28,65847.48
2025-11-22,OMEGA_BROKING,CL289285,TATAMOTORS,SELL,142,168.26,23892.92
2025-11-25,OMEGA_BROKING,CL182034,ITC,SELL,201,152.93,30738.93
2025-11-24,DELTA_TRADES,CL859317,LT,SELL,134,558.54,74844.36
2025-11-25,OMEGA_BROKING,CL696749,AXISBANK,SELL,100,233.27,23327.0
2025-11-25,ALPHA_SEC,CL170495,AXISBANK,BUY,126,845.63,106549.38
2025-11-25,OMEGA_BROKING,CL164772,HDFC,BUY,50,130.24,6512.0
2025-11-25,ALPHA_SEC,CL357849,TATAMOTORS,SELL,84,695.41,58414.44
2025-11-24,ALPHA_SEC,CL201145,ICICIBANK,SELL,119,1008.18,119973.42
2025-11-20,OMEGA_BROKING,CL633125,RELIANCE,BUY,100,1636.43,163643.0
2025-11-26,DELTA_TRADES,CL517567,TATAMOTORS,BUY,285,1959.99,558597.15
2025-11-24,DELTA_TRADES,CL523322,ITC,BUY,243,2098.88,510027.84
2025-11-26,ALPHA_SEC,CL350696,TATAMOTORS,SELL,72,2110.58,151961.76
2025-11-24,OMEGA_BROKING,CL196837,TATAMOTORS,SELL,34,132.21,4495.14
2025-11-26,DELTA_TRADES,CL511759,ITC,SELL,109,357.69,38988.21
